round,idno,country,party_de,party_fr,party_hu,party_it,party_pl,age,urban,education(yy),activity,source_inc_h,income,satisfaction_inc,source_inc_p,age_group
9,1513,PL,0,0,0,0,66,39,3,13,1,1,7,1,1,25-65
9,1517,PL,0,0,0,0,66,49,4,13,66,1,77,2,1,25-65
9,1559,PL,0,0,0,0,66,69,4,8,66,4,3,3,4,66+
9,1599,PL,0,0,0,0,2,22,3,14,66,2,77,2,9,18-24
9,1644,PL,0,0,0,0,66,52,4,11,66,1,3,3,1,25-65
9,1662,PL,0,0,0,0,4,48,1,14,66,1,6,3,1,25-65
9,1757,PL,0,0,0,0,66,27,4,16,66,1,77,2,1,25-65
9,1864,PL,0,0,0,0,66,52,4,8,66,3,77,2,3,25-65
9,2016,PL,0,0,0,0,3,41,3,17,66,1,9,1,1,25-65
9,2035,PL,0,0,0,0,6,85,1,88,66,1,77,3,66,66+
9,2051,PL,0,0,0,0,6,65,4,8,66,4,3,2,4,25-65
9,2118,PL,0,0,0,0,66,20,1,12,66,1,88,2,9,18-24
9,2210,PL,0,0,0,0,66,39,1,12,4,6,1,2,8,25-65
9,2256,PL,0,0,0,0,4,81,3,10,66,4,3,3,4,66+
9,2261,PL,0,0,0,0,4,80,3,17,66,4,2,3,4,66+
9,2311,PL,0,0,0,0,66,35,4,13,66,1,6,2,8,25-65
9,2340,PL,0,0,0,0,66,79,3,7,66,4,5,2,4,66+
9,2359,PL,0,0,0,0,66,86,4,4,66,4,1,2,4,66+
9,2376,PL,0,0,0,0,6,28,4,11,66,3,88,3,3,25-65
9,2388,PL,0,0,0,0,6,58,4,13,66,2,7,2,1,25-65
9,2425,PL,0,0,0,0,6,69,3,18,6,1,8,2,4,66+
9,2429,PL,0,0,0,0,6,77,1,11,66,1,77,2,4,66+
9,2441,PL,0,0,0,0,6,36,3,15,66,1,7,2,1,25-65
9,2444,PL,0,0,0,0,66,18,3,12,66,1,4,1,1,18-24
9,2476,PL,0,0,0,0,6,81,3,7,66,4,5,3,4,66+
9,2500,PL,0,0,0,0,6,44,1,16,66,4,3,3,9,25-65
9,2523,PL,0,0,0,0,6,56,4,14,66,2,8,2,1,25-65
9,2583,PL,0,0,0,0,2,24,3,12,66,1,6,3,1,18-24
9,2611,PL,0,0,0,0,77,58,1,14,66,1,77,3,1,25-65
9,2642,PL,0,0,0,0,4,60,3,88,66,1,88,1,1,25-65
9,2727,PL,0,0,0,0,66,19,3,12,66,2,9,2,2,18-24
9,2769,PL,0,0,0,0,2,29,3,16,66,1,77,2,1,25-65
9,2789,PL,0,0,0,0,6,61,4,8,66,1,77,2,1,25-65
9,2828,PL,0,0,0,0,6,62,4,12,66,1,5,2,4,25-65
9,2834,PL,0,0,0,0,9,25,1,16,66,1,6,2,1,25-65
9,2843,PL,0,0,0,0,2,31,3,12,66,1,7,2,1,25-65
9,2852,PL,0,0,0,0,66,50,1,13,66,1,77,1,1,25-65
9,2858,PL,0,0,0,0,6,53,4,10,66,1,3,2,66,25-65
9,2863,PL,0,0,0,0,66,55,1,8,6,4,2,4,6,25-65
9,2879,PL,0,0,0,0,4,57,4,12,66,1,77,2,1,25-65
9,2951,PL,0,0,0,0,4,62,4,11,66,3,5,2,3,25-65
9,2965,PL,0,0,0,0,66,20,4,12,66,1,88,2,1,18-24
9,2969,PL,0,0,0,0,66,43,3,10,66,1,77,3,66,25-65
9,3054,PL,0,0,0,0,66,61,4,8,66,1,8,2,1,25-65
9,3075,PL,0,0,0,0,6,32,4,15,66,1,77,2,1,25-65
9,3119,PL,0,0,0,0,66,21,3,10,66,1,6,2,9,18-24
9,3128,PL,0,0,0,0,4,63,4,10,66,4,4,2,4,25-65
9,3176,PL,0,0,0,0,6,72,4,12,66,4,77,2,99,66+
9,3237,PL,0,0,0,0,66,75,4,7,66,4,88,2,4,66+
9,3249,PL,0,0,0,0,77,31,1,88,66,1,77,2,1,25-65
9,3280,PL,0,0,0,0,66,69,4,3,66,4,1,4,4,66+
9,3388,PL,0,0,0,0,6,58,3,13,66,1,4,2,1,25-65
9,3391,PL,0,0,0,0,66,31,4,14,66,1,77,8,66,25-65
9,3420,PL,0,0,0,0,6,33,3,13,66,1,7,2,1,25-65
9,3530,PL,0,0,0,0,9,48,1,18,66,1,5,2,66,25-65
9,3532,PL,0,0,0,0,6,77,4,13,66,4,5,3,1,66+
9,3535,PL,0,0,0,0,6,71,1,9,66,4,9,3,4,66+
9,3554,PL,0,0,0,0,3,60,1,11,66,4,77,2,4,25-65
9,3573,PL,0,0,0,0,66,20,3,9,66,1,77,3,9,18-24
9,3593,PL,0,0,0,0,66,46,4,20,66,1,7,2,1,25-65
9,3603,PL,0,0,0,0,6,83,4,7,66,4,3,3,4,66+
9,3686,PL,0,0,0,0,3,39,1,12,66,1,77,1,1,25-65
9,3757,PL,0,0,0,0,6,83,3,88,66,4,77,3,4,66+
9,3781,PL,0,0,0,0,5,56,4,12,66,2,77,2,2,25-65
9,3790,PL,0,0,0,0,6,58,1,19,66,1,10,1,1,25-65
9,3797,PL,0,0,0,0,2,32,4,17,66,1,88,2,1,25-65
9,3857,PL,0,0,0,0,77,25,4,17,66,1,77,2,1,25-65
9,3889,PL,0,0,0,0,4,41,3,11,66,2,77,2,1,25-65
9,3963,PL,0,0,0,0,66,39,4,17,66,1,8,1,1,25-65
9,3971,PL,0,0,0,0,6,52,4,11,66,1,10,2,1,25-65
9,3974,PL,0,0,0,0,5,22,4,12,66,1,7,2,1,18-24
9,3980,PL,0,0,0,0,66,17,1,10,66,1,88,2,9,18-24
9,4040,PL,0,0,0,0,4,70,3,13,66,4,77,2,4,66+
9,4089,PL,0,0,0,0,66,19,4,11,66,1,6,2,9,18-24
9,4128,PL,0,0,0,0,6,53,1,88,66,4,3,3,6,25-65
9,4143,PL,0,0,0,0,88,44,4,11,66,1,88,2,66,25-65
9,4174,PL,0,0,0,0,4,76,1,13,66,4,5,2,4,66+
9,4227,PL,0,0,0,0,5,39,4,11,66,1,5,3,1,25-65
9,4253,PL,0,0,0,0,66,52,4,11,66,1,1,3,1,25-65
9,4259,PL,0,0,0,0,66,68,4,8,66,3,3,2,4,66+
9,4264,PL,0,0,0,0,4,56,3,11,66,1,3,2,1,25-65
9,4272,PL,0,0,0,0,6,31,4,13,66,2,88,8,9,25-65
9,4321,PL,0,0,0,0,4,61,1,17,66,2,10,1,2,25-65
9,4325,PL,0,0,0,0,66,56,4,11,66,1,6,2,9,25-65
9,4372,PL,0,0,0,0,66,45,5,11,66,1,7,2,1,25-65
9,4385,PL,0,0,0,0,66,58,1,13,66,1,9,2,1,25-65
9,4411,PL,0,0,0,0,4,25,4,18,66,1,4,2,1,25-65
9,4444,PL,0,0,0,0,4,66,1,11,66,4,77,2,4,66+
9,4504,PL,0,0,0,0,66,43,2,11,66,1,5,2,1,25-65
9,4539,PL,0,0,0,0,66,17,3,11,66,1,88,2,9,18-24
9,4731,PL,0,0,0,0,4,59,1,19,66,1,8,1,1,25-65
9,4817,PL,0,0,0,0,6,60,4,10,66,3,4,2,3,25-65
9,4856,PL,0,0,0,0,66,15,4,8,66,1,88,2,9,18-24
9,4870,PL,0,0,0,0,88,38,4,15,66,1,7,2,1,25-65
9,4941,PL,0,0,0,0,66,54,3,11,66,1,2,3,66,25-65
9,4971,PL,0,0,0,0,2,36,2,11,66,1,4,2,1,25-65
9,5009,PL,0,0,0,0,6,44,4,17,66,1,77,1,1,25-65
9,5045,PL,0,0,0,0,4,78,1,12,66,4,3,3,4,66+
9,5053,PL,0,0,0,0,66,47,1,77,66,77,77,7,99,25-65
9,5054,PL,0,0,0,0,66,20,4,12,66,1,88,2,1,18-24
9,5065,PL,0,0,0,0,6,66,4,11,66,4,5,2,4,66+
9,5115,PL,0,0,0,0,5,59,4,11,66,1,4,3,1,25-65
9,5141,PL,0,0,0,0,4,63,3,14,66,4,2,2,4,25-65
9,5161,PL,0,0,0,0,66,16,3,9,66,2,77,2,9,18-24
9,5286,PL,0,0,0,0,6,70,3,13,66,4,77,2,4,66+
9,5314,PL,0,0,0,0,66,19,1,10,66,1,77,2,1,18-24
9,5376,PL,0,0,0,0,6,83,1,7,66,4,4,2,6,66+
9,5392,PL,0,0,0,0,6,36,5,16,66,3,5,2,3,25-65
9,5415,PL,0,0,0,0,1,32,2,17,66,1,5,2,1,25-65
9,5432,PL,0,0,0,0,66,26,3,11,66,1,77,2,99,25-65
9,5492,PL,0,0,0,0,6,58,3,8,66,3,3,3,3,25-65
9,5507,PL,0,0,0,0,4,39,4,19,1,1,10,1,1,25-65
9,5513,PL,0,0,0,0,88,23,3,13,66,1,1,1,1,18-24
9,5532,PL,0,0,0,0,6,28,4,13,66,8,77,2,8,25-65
9,5604,PL,0,0,0,0,5,26,4,12,66,1,8,2,1,25-65
9,5609,PL,0,0,0,0,66,36,4,8,66,4,9,4,6,25-65
9,5619,PL,0,0,0,0,77,70,4,12,66,4,8,1,4,66+
9,5625,PL,0,0,0,0,4,70,3,13,66,4,6,2,4,66+
9,5627,PL,0,0,0,0,66,21,3,14,66,1,77,2,9,18-24
9,5663,PL,0,0,0,0,88,48,3,11,8,2,88,3,6,25-65
9,5675,PL,0,0,0,0,66,58,3,10,66,4,1,3,4,25-65
9,5714,PL,0,0,0,0,88,55,4,11,66,1,88,2,9,25-65
9,5765,PL,0,0,0,0,66,33,4,8,66,1,77,2,1,25-65
9,5813,PL,0,0,0,0,4,24,1,12,66,1,77,2,1,18-24
9,5819,PL,0,0,0,0,66,19,4,12,66,1,3,2,9,18-24
9,5882,PL,0,0,0,0,77,69,3,18,66,4,77,2,4,66+
9,5894,PL,0,0,0,0,4,37,4,17,66,1,7,3,4,25-65
9,5915,PL,0,0,0,0,6,73,3,16,66,4,9,2,4,66+
9,5921,PL,0,0,0,0,6,59,4,8,66,4,6,2,4,25-65
9,5973,PL,0,0,0,0,6,74,4,12,66,4,77,4,4,66+
9,5992,PL,0,0,0,0,4,48,4,11,66,4,10,1,4,25-65
9,6010,PL,0,0,0,0,6,59,1,12,66,1,3,2,66,25-65
9,6052,PL,0,0,0,0,88,39,3,16,66,1,88,2,1,25-65
9,6074,PL,0,0,0,0,66,36,4,14,66,3,4,2,9,25-65
9,6126,PL,0,0,0,0,66,29,1,20,66,1,2,2,1,25-65
9,6129,PL,0,0,0,0,6,56,4,11,66,2,1,2,2,25-65
9,6165,PL,0,0,0,0,66,47,4,8,66,1,77,3,9,25-65
9,6219,PL,0,0,0,0,66,23,4,12,66,3,8,2,99,18-24
9,6266,PL,0,0,0,0,6,65,3,77,66,77,77,2,99,25-65
9,6296,PL,0,0,0,0,88,34,4,12,8,1,77,2,9,25-65
9,6298,PL,0,0,0,0,6,56,3,13,1,4,1,1,4,25-65
9,6310,PL,0,0,0,0,4,53,1,14,66,4,77,2,4,25-65
9,6334,PL,0,0,0,0,6,51,4,11,66,1,3,2,2,25-65
9,6379,PL,0,0,0,0,88,52,1,13,66,1,4,2,66,25-65
9,6407,PL,0,0,0,0,66,36,3,11,66,1,10,1,1,25-65
9,6424,PL,0,0,0,0,66,52,1,11,66,1,8,2,1,25-65
9,6471,PL,0,0,0,0,4,28,1,17,66,1,4,2,66,25-65
9,6484,PL,0,0,0,0,3,54,3,12,66,1,7,2,1,25-65
9,6505,PL,0,0,0,0,66,27,3,15,66,77,77,3,7,25-65
9,6519,PL,0,0,0,0,6,77,3,11,66,4,3,2,4,66+
9,6530,PL,0,0,0,0,6,61,1,12,66,1,5,2,4,25-65
9,6531,PL,0,0,0,0,4,66,1,15,88,4,77,2,4,66+
9,6557,PL,0,0,0,0,66,38,2,12,66,1,1,3,1,25-65
9,6561,PL,0,0,0,0,6,26,3,16,8,1,77,2,1,25-65
9,6563,PL,0,0,0,0,2,33,2,18,66,1,4,2,1,25-65
9,6593,PL,0,0,0,0,4,58,3,17,66,1,6,2,1,25-65
9,6604,PL,0,0,0,0,6,42,4,17,66,2,77,2,5,25-65
9,6612,PL,0,0,0,0,6,71,4,7,66,4,77,2,4,66+
9,6669,PL,0,0,0,0,6,63,3,9,66,4,4,2,6,25-65
9,6674,PL,0,0,0,0,6,81,3,9,66,4,4,3,4,66+
9,6676,PL,0,0,0,0,6,72,3,7,66,4,1,3,4,66+
9,6683,PL,0,0,0,0,3,54,3,11,66,1,6,2,1,25-65
9,6750,PL,0,0,0,0,4,52,3,19,66,2,9,2,2,25-65
9,6754,PL,0,0,0,0,66,19,1,12,66,1,77,2,66,18-24
9,6765,PL,0,0,0,0,4,45,4,17,66,1,77,1,1,25-65
9,6795,PL,0,0,0,0,66,25,4,13,1,1,10,1,1,25-65
9,6807,PL,0,0,0,0,4,34,1,17,66,1,10,1,1,25-65
9,6813,PL,0,0,0,0,6,40,3,17,66,1,77,2,1,25-65
9,6830,PL,0,0,0,0,4,28,4,16,8,1,7,1,8,25-65
9,6854,PL,0,0,0,0,66,30,3,12,66,1,6,2,1,25-65
9,6875,PL,0,0,0,0,6,31,4,16,66,1,9,2,1,25-65
9,6977,PL,0,0,0,0,2,32,4,15,66,1,9,2,6,25-65
9,6993,PL,0,0,0,0,4,38,4,12,66,1,7,2,9,25-65
9,7013,PL,0,0,0,0,66,44,4,13,66,1,3,2,66,25-65
9,7042,PL,0,0,0,0,88,55,3,14,66,2,88,2,66,25-65
9,7154,PL,0,0,0,0,66,24,1,16,1,1,3,3,66,18-24
9,7217,PL,0,0,0,0,6,72,3,12,66,1,77,2,4,66+
9,7284,PL,0,0,0,0,66,17,3,8,66,1,77,2,9,18-24
9,7306,PL,0,0,0,0,8,80,4,7,66,4,5,2,4,66+
9,7339,PL,0,0,0,0,77,30,3,13,66,1,77,2,1,25-65
9,7354,PL,0,0,0,0,66,17,3,11,66,5,2,3,5,18-24
9,7358,PL,0,0,0,0,4,67,2,8,66,4,77,2,4,66+
9,7422,PL,0,0,0,0,6,50,4,13,66,2,88,2,2,25-65
9,7451,PL,0,0,0,0,66,41,4,13,66,1,77,2,1,25-65
9,7453,PL,0,0,0,0,2,63,1,16,66,1,77,2,1,25-65
9,7487,PL,0,0,0,0,6,66,4,12,66,4,77,2,4,66+
9,7502,PL,0,0,0,0,66,33,3,12,66,2,9,2,2,25-65
9,7608,PL,0,0,0,0,66,46,4,8,66,3,5,2,3,25-65
9,7621,PL,0,0,0,0,66,16,2,9,66,1,88,2,9,18-24
9,7643,PL,0,0,0,0,66,17,4,10,66,1,9,1,9,18-24
9,7645,PL,0,0,0,0,88,28,4,17,66,1,77,2,1,25-65
9,7649,PL,0,0,0,0,6,42,1,11,66,1,6,2,1,25-65
9,7671,PL,0,0,0,0,66,15,3,8,66,2,77,2,9,18-24
9,7675,PL,0,0,0,0,66,64,4,7,1,1,3,2,1,25-65
9,7684,PL,0,0,0,0,88,62,3,12,66,4,5,2,9,25-65
9,7688,PL,0,0,0,0,2,72,3,8,66,4,77,3,6,66+
9,7689,PL,0,0,0,0,66,34,4,11,66,1,5,2,1,25-65
9,7761,PL,0,0,0,0,66,65,3,77,6,4,77,2,77,25-65
9,7811,PL,0,0,0,0,4,66,1,14,66,4,4,2,4,66+
9,7855,PL,0,0,0,0,4,73,4,12,66,4,1,3,4,66+
9,7970,PL,0,0,0,0,4,66,1,11,66,4,1,3,4,66+
9,7988,PL,0,0,0,0,66,19,4,13,66,1,6,2,9,18-24
9,8005,PL,0,0,0,0,66,39,3,8,66,4,4,3,1,25-65
9,8015,PL,0,0,0,0,66,16,3,10,66,1,77,2,9,18-24
9,8040,PL,0,0,0,0,66,18,4,11,66,1,88,2,1,18-24
9,8073,PL,0,0,0,0,3,64,3,10,66,4,1,2,4,25-65
9,8095,PL,0,0,0,0,1,27,1,13,66,1,10,2,1,25-65
9,8103,PL,0,0,0,0,4,49,3,17,66,1,77,8,1,25-65
9,8128,PL,0,0,0,0,4,68,1,12,66,4,6,1,4,66+
9,8198,PL,0,0,0,0,6,28,3,17,66,2,77,2,66,25-65
9,8201,PL,0,0,0,0,4,68,5,8,6,4,1,2,4,66+
9,8206,PL,0,0,0,0,2,74,1,12,66,4,1,3,6,66+
9,8225,PL,0,0,0,0,6,60,3,8,66,1,77,2,1,25-65
9,8266,PL,0,0,0,0,66,53,1,14,66,1,7,2,1,25-65
9,8285,PL,0,0,0,0,88,66,4,8,66,7,6,2,7,66+
9,8304,PL,0,0,0,0,4,63,4,17,1,2,8,2,1,25-65
9,8317,PL,0,0,0,0,88,52,1,11,66,4,77,2,6,25-65
9,8350,PL,0,0,0,0,2,34,4,8,66,1,5,2,1,25-65
9,8361,PL,0,0,0,0,4,61,3,14,66,1,1,2,4,25-65
9,8414,PL,0,0,0,0,77,63,3,11,66,1,10,2,1,25-65
9,8416,PL,0,0,0,0,66,34,3,11,66,1,6,2,1,25-65
9,8490,PL,0,0,0,0,8,44,3,18,66,1,10,2,1,25-65
9,8497,PL,0,0,0,0,4,71,1,18,66,4,77,2,1,66+
9,8513,PL,0,0,0,0,77,34,3,18,66,1,4,2,1,25-65
9,8578,PL,0,0,0,0,66,49,4,11,66,4,77,2,3,25-65
9,8582,PL,0,0,0,0,66,70,4,12,66,4,9,2,4,66+
9,8623,PL,0,0,0,0,6,55,4,11,66,4,1,3,9,25-65
9,8669,PL,0,0,0,0,77,45,3,15,66,77,77,7,77,25-65
9,8690,PL,0,0,0,0,66,33,3,77,66,77,77,2,99,25-65
9,8695,PL,0,0,0,0,66,60,1,14,66,4,77,2,4,25-65
9,8697,PL,0,0,0,0,6,61,4,10,66,4,1,3,6,25-65
9,8715,PL,0,0,0,0,66,25,3,17,66,1,77,3,6,25-65
9,8744,PL,0,0,0,0,88,54,4,11,66,2,77,2,3,25-65
9,8783,PL,0,0,0,0,4,37,4,88,66,1,77,2,1,25-65
9,8816,PL,0,0,0,0,6,80,4,10,66,4,1,3,4,66+
9,8881,PL,0,0,0,0,6,73,4,7,66,4,1,3,4,66+
9,8890,PL,0,0,0,0,3,56,3,13,66,2,10,1,2,25-65
9,8993,PL,0,0,0,0,4,40,1,12,66,1,6,2,1,25-65
9,8997,PL,0,0,0,0,6,30,4,88,66,1,77,2,1,25-65
9,9059,PL,0,0,0,0,4,44,1,17,66,1,77,2,1,25-65
9,9074,PL,0,0,0,0,6,53,4,12,66,1,8,2,1,25-65
9,9117,PL,0,0,0,0,66,18,4,11,1,77,77,2,1,18-24
9,9137,PL,0,0,0,0,6,84,4,7,66,4,1,3,4,66+
9,9153,PL,0,0,0,0,6,78,1,7,66,1,4,2,4,66+
9,9165,PL,0,0,0,0,4,41,3,12,66,1,8,2,1,25-65
9,9176,PL,0,0,0,0,6,34,1,10,66,1,3,2,1,25-65
9,9213,PL,0,0,0,0,7,47,1,17,66,2,4,1,66,25-65
9,9260,PL,0,0,0,0,66,42,3,77,66,77,88,2,99,25-65
9,9303,PL,0,0,0,0,6,67,3,11,66,4,4,2,4,66+
9,9364,PL,0,0,0,0,6,67,4,11,66,4,1,3,4,66+
9,9433,PL,0,0,0,0,6,76,3,11,66,4,4,2,4,66+
9,9436,PL,0,0,0,0,88,57,3,19,66,1,8,2,1,25-65
9,9444,PL,0,0,0,0,66,53,3,12,66,1,6,2,1,25-65
9,9456,PL,0,0,0,0,66,30,4,13,66,2,5,2,2,25-65
9,9466,PL,0,0,0,0,6,47,4,11,66,1,77,2,1,25-65
9,9498,PL,0,0,0,0,4,65,1,12,66,4,7,2,4,25-65
9,9523,PL,0,0,0,0,4,37,4,20,66,3,88,3,3,25-65
9,9565,PL,0,0,0,0,66,40,3,17,66,1,7,2,1,25-65
9,9647,PL,0,0,0,0,66,60,3,11,66,1,3,3,1,25-65
9,9734,PL,0,0,0,0,66,69,1,12,66,4,7,2,4,66+
9,9784,PL,0,0,0,0,6,83,4,88,66,4,1,3,4,66+
9,9862,PL,0,0,0,0,4,64,1,19,66,4,77,3,7,25-65
9,9902,PL,0,0,0,0,66,51,4,18,66,1,9,1,1,25-65
9,9909,PL,0,0,0,0,66,72,1,12,66,4,3,3,6,66+
9,9928,PL,0,0,0,0,8,66,3,13,6,4,4,2,4,66+
9,9936,PL,0,0,0,0,66,19,4,12,2,1,6,2,1,18-24
9,10030,PL,0,0,0,0,66,35,3,11,66,1,3,2,9,25-65
9,10094,PL,0,0,0,0,66,59,1,12,66,2,3,2,66,25-65
9,10200,PL,0,0,0,0,66,58,4,11,66,1,2,2,9,25-65
9,10238,PL,0,0,0,0,66,22,4,15,66,1,8,2,9,18-24
9,10370,PL,0,0,0,0,66,43,4,18,66,1,7,2,1,25-65
9,10377,PL,0,0,0,0,2,27,4,15,66,1,77,2,66,25-65
9,10458,PL,0,0,0,0,66,32,4,9,66,1,77,3,6,25-65
9,10524,PL,0,0,0,0,66,32,4,10,66,1,8,2,1,25-65
9,10525,PL,0,0,0,0,66,16,4,9,66,1,77,1,9,18-24
9,10550,PL,0,0,0,0,4,34,4,16,66,1,77,1,1,25-65
9,10551,PL,0,0,0,0,6,64,3,13,66,4,5,2,4,25-65
9,10557,PL,0,0,0,0,6,48,3,12,66,2,7,2,2,25-65
9,10598,PL,0,0,0,0,6,67,4,16,66,4,77,3,4,66+
9,10621,PL,0,0,0,0,77,52,4,88,8,77,77,2,3,25-65
9,10681,PL,0,0,0,0,6,39,1,19,1,1,77,2,1,25-65
9,10783,PL,0,0,0,0,6,61,4,10,66,4,2,3,4,25-65
9,10793,PL,0,0,0,0,66,35,4,11,66,1,88,2,1,25-65
9,10918,PL,0,0,0,0,66,17,4,11,66,4,4,3,9,18-24
9,10928,PL,0,0,0,0,6,78,4,7,66,4,6,2,4,66+
9,10990,PL,0,0,0,0,6,60,3,13,66,4,4,1,4,25-65
9,11011,PL,0,0,0,0,4,26,3,17,66,1,88,1,1,25-65
9,11055,PL,0,0,0,0,1,51,4,11,66,1,9,1,1,25-65
9,11125,PL,0,0,0,0,66,58,4,11,66,1,88,2,9,25-65
9,11159,PL,0,0,0,0,88,59,4,8,66,1,77,2,4,25-65
9,11194,PL,0,0,0,0,4,47,3,11,66,1,8,2,1,25-65
9,11292,PL,0,0,0,0,66,31,4,13,66,1,88,2,1,25-65
9,11304,PL,0,0,0,0,6,51,3,11,66,2,88,2,1,25-65
9,11307,PL,0,0,0,0,4,66,4,88,66,4,77,3,4,66+
9,11342,PL,0,0,0,0,66,16,3,8,66,2,77,2,9,18-24
9,11361,PL,0,0,0,0,66,37,1,16,66,1,6,2,1,25-65
9,11364,PL,0,0,0,0,4,82,3,13,66,4,7,2,4,66+
9,11400,PL,0,0,0,0,4,76,3,15,66,4,3,2,4,66+
9,11426,PL,0,0,0,0,66,32,3,12,66,1,88,2,1,25-65
9,11452,PL,0,0,0,0,4,27,4,16,66,1,77,2,1,25-65
9,11490,PL,0,0,0,0,6,49,1,88,66,1,8,1,1,25-65
9,11506,PL,0,0,0,0,4,49,3,18,66,1,7,3,1,25-65
9,11530,PL,0,0,0,0,6,34,4,15,66,3,88,2,3,25-65
9,11548,PL,0,0,0,0,6,35,4,20,66,1,77,1,1,25-65
9,11616,PL,0,0,0,0,4,48,4,11,66,1,10,2,1,25-65
9,11729,PL,0,0,0,0,6,70,3,13,66,4,88,3,4,66+
9,11756,PL,0,0,0,0,7,26,3,15,66,4,8,2,1,25-65
9,11778,PL,0,0,0,0,4,54,1,13,66,1,6,2,1,25-65
9,11779,PL,0,0,0,0,66,38,4,18,1,1,10,1,1,25-65
9,11836,PL,0,0,0,0,6,68,4,7,66,4,2,2,4,66+
9,11860,PL,0,0,0,0,4,37,3,13,66,1,77,2,1,25-65
9,11865,PL,0,0,0,0,5,41,4,12,66,1,2,2,3,25-65
9,11866,PL,0,0,0,0,66,86,1,77,66,4,77,3,4,66+
9,11896,PL,0,0,0,0,6,65,1,12,66,4,77,2,4,25-65
9,11916,PL,0,0,0,0,66,15,4,8,66,1,7,2,9,18-24
9,11919,PL,0,0,0,0,66,62,3,11,66,4,1,2,4,25-65
9,11943,PL,0,0,0,0,77,28,4,12,66,2,77,2,2,25-65
9,11946,PL,0,0,0,0,88,60,4,8,66,3,88,3,3,25-65
9,11982,PL,0,0,0,0,66,57,4,13,66,2,9,2,2,25-65
9,11988,PL,0,0,0,0,6,61,3,9,66,4,9,3,6,25-65
9,12023,PL,0,0,0,0,66,49,4,12,66,1,9,2,1,25-65
9,12071,PL,0,0,0,0,5,48,4,11,66,4,1,3,6,25-65
9,12239,PL,0,0,0,0,77,34,4,18,66,1,8,2,1,25-65
9,12290,PL,0,0,0,0,4,73,4,10,66,4,3,3,4,66+
9,12296,PL,0,0,0,0,88,39,4,11,8,1,4,2,1,25-65
9,12297,PL,0,0,0,0,66,16,4,9,66,88,77,8,9,18-24
9,12349,PL,0,0,0,0,6,74,4,7,66,4,77,3,4,66+
9,12369,PL,0,0,0,0,1,26,1,13,66,1,77,2,1,25-65
9,12377,PL,0,0,0,0,66,50,3,17,66,1,77,2,1,25-65
9,12432,PL,0,0,0,0,88,49,3,12,66,1,9,1,1,25-65
9,12469,PL,0,0,0,0,4,65,4,17,66,4,77,2,4,25-65
9,12479,PL,0,0,0,0,66,17,4,11,2,88,88,1,9,18-24
9,12513,PL,0,0,0,0,4,56,1,11,66,4,7,2,6,25-65
9,12553,PL,0,0,0,0,66,20,4,12,66,1,77,2,1,18-24
9,12609,PL,0,0,0,0,66,80,1,6,66,4,77,3,4,66+
9,12629,PL,0,0,0,0,66,19,4,12,66,1,7,2,1,18-24
9,12634,PL,0,0,0,0,3,35,1,17,66,1,10,1,1,25-65
9,12675,PL,0,0,0,0,4,67,4,12,66,4,3,2,4,66+
9,12752,PL,0,0,0,0,5,48,4,11,66,3,5,2,3,25-65
9,12753,PL,0,0,0,0,66,17,3,9,66,1,5,3,9,18-24
9,12754,PL,0,0,0,0,66,22,1,12,66,77,77,3,77,18-24
9,12828,PL,0,0,0,0,4,64,1,18,66,4,7,2,4,25-65
9,12865,PL,0,0,0,0,5,64,4,7,66,4,77,2,4,25-65
9,12882,PL,0,0,0,0,66,18,4,11,66,1,77,2,1,18-24
9,12983,PL,0,0,0,0,5,45,3,20,66,1,3,2,1,25-65
9,12996,PL,0,0,0,0,6,64,3,17,66,3,8,2,3,25-65
9,13020,PL,0,0,0,0,88,59,1,13,66,4,1,3,6,25-65
9,13057,PL,0,0,0,0,4,57,4,12,66,1,6,1,1,25-65
9,13148,PL,0,0,0,0,4,78,3,7,66,4,3,2,4,66+
9,13170,PL,0,0,0,0,6,66,3,13,66,4,7,2,6,66+
9,13231,PL,0,0,0,0,4,43,1,18,66,1,6,2,1,25-65
9,13275,PL,0,0,0,0,5,60,1,13,66,1,77,2,1,25-65
9,13301,PL,0,0,0,0,66,36,4,88,8,1,77,2,1,25-65
9,13309,PL,0,0,0,0,66,31,4,12,66,1,77,3,1,25-65
9,13439,PL,0,0,0,0,6,32,3,11,66,2,77,2,66,25-65
9,13453,PL,0,0,0,0,2,64,3,18,66,77,77,2,77,25-65
9,13538,PL,0,0,0,0,66,22,4,88,66,1,77,3,1,18-24
9,13573,PL,0,0,0,0,4,57,1,17,66,1,7,2,1,25-65
9,13632,PL,0,0,0,0,66,15,3,8,66,1,88,2,9,18-24
9,13647,PL,0,0,0,0,88,25,3,12,66,6,1,2,6,25-65
9,13670,PL,0,0,0,0,4,79,3,17,66,4,6,2,4,66+
9,13673,PL,0,0,0,0,6,65,4,14,66,1,4,2,4,25-65
9,13698,PL,0,0,0,0,2,22,4,16,66,3,4,2,8,18-24
9,13711,PL,0,0,0,0,6,48,4,14,66,1,77,2,1,25-65
9,13720,PL,0,0,0,0,6,45,4,11,66,1,77,2,1,25-65
9,13747,PL,0,0,0,0,66,21,4,9,66,1,1,3,1,18-24
9,13794,PL,0,0,0,0,4,41,1,18,66,1,10,1,1,25-65
9,13804,PL,0,0,0,0,66,15,3,9,66,77,77,7,77,18-24
