essround,idno,cntry,prtvede1,prtvtdfr,prtvtfhu,prtvtcit,prtvtdpl,imbgeco,imueclt,imwbcnt,
9,13613,AT,,,,,,7,3,1,
9,13637,AT,,,,,,6,3,0,
9,13641,AT,,,,,,7,7,6,
9,13655,AT,,,,,,5,2,3,
9,13671,AT,,,,,,8,6,6,
9,13690,AT,,,,,,4,1,3,
9,13691,AT,,,,,,0,2,2,
9,13692,AT,,,,,,4,4,3,
9,13698,AT,,,,,,7,6,6,
9,13737,AT,,,,,,7,7,5,
9,13772,AT,,,,,,8,4,5,
9,13780,AT,,,,,,4,1,4,
9,13793,AT,,,,,,0,1,0,
9,13815,AT,,,,,,6,88,88,
9,13869,AT,,,,,,3,3,0,
9,13892,AT,,,,,,8,10,5,
9,13914,AT,,,,,,5,4,4,
9,13928,AT,,,,,,8,4,5,
9,13947,AT,,,,,,3,2,3,
9,14006,AT,,,,,,2,1,1,
9,14029,AT,,,,,,7,4,7,
9,14032,AT,,,,,,7,7,5,
9,14070,AT,,,,,,5,0,6,
9,14078,AT,,,,,,3,0,0,
9,14079,AT,,,,,,1,1,2,
9,14084,AT,,,,,,8,7,2,
9,14104,AT,,,,,,9,7,5,
9,14108,AT,,,,,,0,88,0,
9,14132,AT,,,,,,5,88,77,
9,14175,AT,,,,,,9,9,7,
9,14195,AT,,,,,,10,0,5,
9,14242,AT,,,,,,88,88,4,
9,14251,AT,,,,,,5,4,5,
9,14254,AT,,,,,,5,2,4,
9,14257,AT,,,,,,5,5,2,
9,14263,AT,,,,,,5,3,3,
9,14285,AT,,,,,,7,5,5,
9,14308,AT,,,,,,6,6,5,
9,14352,AT,,,,,,8,7,8,
9,14382,AT,,,,,,5,0,0,
9,14384,AT,,,,,,6,5,5,
9,14432,AT,,,,,,0,5,5,
9,14441,AT,,,,,,5,4,4,
9,14461,AT,,,,,,7,8,5,
9,14482,AT,,,,,,4,88,88,
9,14488,AT,,,,,,88,88,3,
9,14517,AT,,,,,,2,0,0,
9,14566,AT,,,,,,7,7,5,
9,14692,AT,,,,,,88,88,0,
9,14700,AT,,,,,,7,7,5,
9,14708,AT,,,,,,10,10,10,
9,14725,AT,,,,,,10,8,8,
9,14761,AT,,,,,,5,6,6,
9,14772,AT,,,,,,8,7,7,
9,14816,AT,,,,,,0,3,0,
9,14838,AT,,,,,,5,4,2,
9,14843,AT,,,,,,3,0,0,
9,14852,AT,,,,,,9,8,7,
9,14873,AT,,,,,,6,8,8,
9,14875,AT,,,,,,2,2,2,
9,14897,AT,,,,,,5,5,5,
9,14921,AT,,,,,,5,5,5,
9,14933,AT,,,,,,0,3,2,
9,14945,AT,,,,,,6,4,88,
9,14954,AT,,,,,,5,3,4,
9,14995,AT,,,,,,0,6,0,
9,15032,AT,,,,,,8,10,7,
9,15072,AT,,,,,,88,88,5,
9,15073,AT,,,,,,9,10,8,
9,15116,AT,,,,,,5,5,4,
9,15130,AT,,,,,,5,6,5,
9,15143,AT,,,,,,5,5,4,
9,15154,AT,,,,,,7,6,9,
9,15163,AT,,,,,,7,8,8,
9,15191,AT,,,,,,4,6,5,
9,15228,AT,,,,,,7,8,8,
9,15235,AT,,,,,,0,0,0,
9,15247,AT,,,,,,3,4,3,
9,15251,AT,,,,,,9,9,8,
9,15266,AT,,,,,,88,88,5,
9,15269,AT,,,,,,8,7,8,
9,15275,AT,,,,,,3,5,3,
9,15277,AT,,,,,,7,5,6,
9,15294,AT,,,,,,3,7,88,
9,15364,AT,,,,,,7,7,7,
9,15367,AT,,,,,,7,5,5,
9,15380,AT,,,,,,5,5,5,
9,15386,AT,,,,,,6,5,4,
9,15391,AT,,,,,,0,1,2,
9,15438,AT,,,,,,8,5,7,
9,15458,AT,,,,,,10,10,10,
9,15470,AT,,,,,,0,4,4,
9,15476,AT,,,,,,5,4,4,
9,15479,AT,,,,,,4,3,2,
9,15489,AT,,,,,,3,2,2,
9,15505,AT,,,,,,5,5,5,
9,15557,AT,,,,,,6,3,88,
9,15616,AT,,,,,,7,7,5,
9,15660,AT,,,,,,4,2,4,
9,15682,AT,,,,,,0,5,5,
9,15690,AT,,,,,,7,6,5,
9,15693,AT,,,,,,10,5,8,
9,15721,AT,,,,,,6,5,4,
9,15750,AT,,,,,,6,7,5,
9,15760,AT,,,,,,2,0,0,
9,15776,AT,,,,,,5,1,3,
9,15807,AT,,,,,,3,3,0,
9,15850,AT,,,,,,5,6,7,
9,15857,AT,,,,,,6,4,4,
9,15858,AT,,,,,,4,5,8,
9,15872,AT,,,,,,8,6,88,
9,15873,AT,,,,,,7,7,5,
9,15887,AT,,,,,,7,7,8,
9,15915,AT,,,,,,10,10,10,
9,15918,AT,,,,,,8,7,7,
9,15952,AT,,,,,,5,88,3,
9,15995,AT,,,,,,5,4,3,
9,16004,AT,,,,,,7,8,6,
9,16009,AT,,,,,,88,5,5,
9,16014,AT,,,,,,4,4,3,
9,16015,AT,,,,,,4,9,3,
9,16043,AT,,,,,,8,8,5,
9,16118,AT,,,,,,7,6,6,
9,16208,AT,,,,,,0,0,0,
9,16212,AT,,,,,,6,88,5,
9,16300,AT,,,,,,5,5,5,
9,16332,AT,,,,,,9,9,8,
9,16364,AT,,,,,,6,7,5,
9,16395,AT,,,,,,10,7,8,
9,16410,AT,,,,,,4,5,5,
9,16414,AT,,,,,,88,4,3,
9,16430,AT,,,,,,10,10,10,
9,16441,AT,,,,,,6,7,7,
9,16453,AT,,,,,,1,1,1,
9,16475,AT,,,,,,5,5,3,
9,16481,AT,,,,,,3,0,2,
9,16483,AT,,,,,,4,5,2,
9,16505,AT,,,,,,88,77,6,
9,16538,AT,,,,,,9,6,5,
9,16580,AT,,,,,,3,88,3,
9,16610,AT,,,,,,7,7,5,
9,16617,AT,,,,,,2,3,2,
9,16648,AT,,,,,,88,5,88,
9,16650,AT,,,,,,5,1,5,
9,16671,AT,,,,,,8,6,5,
9,16675,AT,,,,,,8,5,5,
9,16712,AT,,,,,,6,0,4,
9,16718,AT,,,,,,1,0,0,
9,16728,AT,,,,,,3,4,7,
9,16748,AT,,,,,,1,2,3,
9,16769,AT,,,,,,5,6,5,
9,16785,AT,,,,,,8,8,7,
9,16805,AT,,,,,,4,3,4,
9,16812,AT,,,,,,1,10,5,
9,16858,AT,,,,,,6,5,4,
9,16910,AT,,,,,,5,2,1,
9,16941,AT,,,,,,4,2,5,
9,16956,AT,,,,,,10,2,2,
9,16962,AT,,,,,,7,7,6,
9,16965,AT,,,,,,7,7,6,
9,16978,AT,,,,,,5,5,5,
9,16984,AT,,,,,,1,6,3,
9,16992,AT,,,,,,6,3,5,
9,17032,AT,,,,,,4,8,8,
9,17051,AT,,,,,,0,4,0,
9,17059,AT,,,,,,7,7,7,
9,17075,AT,,,,,,7,4,3,
9,17084,AT,,,,,,8,5,2,
9,17085,AT,,,,,,6,6,7,
9,17103,AT,,,,,,5,0,5,
9,17104,AT,,,,,,2,4,0,
9,17127,AT,,,,,,8,6,5,
9,17147,AT,,,,,,8,7,5,
9,17168,AT,,,,,,5,3,3,
9,17170,AT,,,,,,3,5,4,
9,17238,AT,,,,,,0,0,3,
9,17247,AT,,,,,,8,9,8,
9,17252,AT,,,,,,5,2,3,
9,17268,AT,,,,,,3,2,2,
9,17269,AT,,,,,,7,2,3,
9,17272,AT,,,,,,6,4,4,
9,17287,AT,,,,,,5,5,2,
9,17302,AT,,,,,,6,5,3,
9,17333,AT,,,,,,5,5,2,
9,17342,AT,,,,,,7,6,5,
9,17359,AT,,,,,,5,6,5,
9,17392,AT,,,,,,7,5,8,
9,17419,AT,,,,,,7,9,7,
9,17420,AT,,,,,,3,0,3,
9,17439,AT,,,,,,5,4,5,
9,17451,AT,,,,,,2,4,3,
9,17482,AT,,,,,,3,3,1,
9,17522,AT,,,,,,5,1,0,
9,17548,AT,,,,,,2,1,0,
9,17582,AT,,,,,,8,3,5,
9,17608,AT,,,,,,2,2,2,
9,17609,AT,,,,,,7,7,4,
9,17621,AT,,,,,,6,7,5,
9,17632,AT,,,,,,7,4,5,
9,17670,AT,,,,,,3,5,4,
9,17685,AT,,,,,,0,0,0,
9,17745,AT,,,,,,7,8,5,
9,17763,AT,,,,,,5,0,0,
9,17767,AT,,,,,,8,2,2,
9,17794,AT,,,,,,5,5,5,
9,17805,AT,,,,,,5,5,3,
9,17845,AT,,,,,,8,9,7,
9,17866,AT,,,,,,0,2,0,
9,17868,AT,,,,,,0,6,5,
9,17878,AT,,,,,,6,10,5,
9,17898,AT,,,,,,7,7,5,
9,17916,AT,,,,,,5,4,5,
9,17951,AT,,,,,,8,7,7,
9,17953,AT,,,,,,5,0,0,
9,17957,AT,,,,,,1,2,2,
9,18009,AT,,,,,,1,3,1,
9,18015,AT,,,,,,88,5,4,
9,18044,AT,,,,,,3,7,88,
9,18057,AT,,,,,,6,6,6,
9,18064,AT,,,,,,3,2,2,
9,18071,AT,,,,,,0,0,0,
9,18072,AT,,,,,,5,8,5,
9,18084,AT,,,,,,6,4,2,
9,18102,AT,,,,,,6,5,5,
9,18122,AT,,,,,,6,5,4,
9,18164,AT,,,,,,8,8,3,
9,18167,AT,,,,,,5,0,0,
9,18175,AT,,,,,,7,6,5,
9,18201,AT,,,,,,7,10,7,
9,18213,AT,,,,,,1,1,7,
9,18229,AT,,,,,,7,6,5,
9,18259,AT,,,,,,5,3,5,
9,18268,AT,,,,,,6,5,5,
9,18287,AT,,,,,,7,6,7,
9,18312,AT,,,,,,88,3,5,
9,18341,AT,,,,,,6,5,4,
9,18345,AT,,,,,,4,5,4,
9,18355,AT,,,,,,5,5,5,
9,18367,AT,,,,,,3,4,3,
9,18393,AT,,,,,,3,2,6,
9,18398,AT,,,,,,1,1,1,
9,18402,AT,,,,,,6,6,6,
9,18411,AT,,,,,,9,10,8,
9,18417,AT,,,,,,6,5,3,
9,18440,AT,,,,,,0,5,2,
9,18444,AT,,,,,,6,5,5,
9,18445,AT,,,,,,5,1,2,
9,18468,AT,,,,,,1,88,5,
9,18472,AT,,,,,,8,7,8,
9,18491,AT,,,,,,7,6,4,
9,18537,AT,,,,,,10,9,7,
9,18553,AT,,,,,,5,8,2,
9,18570,AT,,,,,,10,8,7,
9,18578,AT,,,,,,7,3,6,
9,18582,AT,,,,,,5,5,5,
9,18590,AT,,,,,,7,5,5,
9,18613,AT,,,,,,8,2,5,
9,18628,AT,,,,,,8,8,7,
9,18638,AT,,,,,,6,3,5,
9,18651,AT,,,,,,8,7,6,
9,18666,AT,,,,,,10,5,10,
9,18683,AT,,,,,,2,2,2,
9,18703,AT,,,,,,5,5,7,
9,18708,AT,,,,,,4,3,1,
9,18745,AT,,,,,,8,3,6,
9,18787,AT,,,,,,4,4,3,
9,18793,AT,,,,,,4,1,4,
9,18813,AT,,,,,,6,4,4,
9,18824,AT,,,,,,2,4,2,
9,18836,AT,,,,,,3,3,2,
9,18845,AT,,,,,,4,4,5,
9,18848,AT,,,,,,4,2,4,
9,18926,AT,,,,,,6,6,6,
9,18946,AT,,,,,,6,2,3,
9,18966,AT,,,,,,0,0,0,
9,18970,AT,,,,,,2,4,0,
9,18986,AT,,,,,,6,5,3,
9,19011,AT,,,,,,6,6,5,
9,19026,AT,,,,,,5,7,6,
9,19032,AT,,,,,,5,2,2,
9,19037,AT,,,,,,8,5,5,
9,19076,AT,,,,,,5,8,0,
9,19097,AT,,,,,,7,3,3,
9,19171,AT,,,,,,6,3,5,
9,19190,AT,,,,,,5,1,1,
9,19196,AT,,,,,,6,6,6,
9,19205,AT,,,,,,3,0,0,
9,19210,AT,,,,,,5,6,5,
9,19232,AT,,,,,,10,4,4,
9,19293,AT,,,,,,4,6,4,
9,19303,AT,,,,,,7,7,5,
9,19349,AT,,,,,,88,3,88,
9,19355,AT,,,,,,88,4,4,
9,19407,AT,,,,,,7,5,6,
9,19410,AT,,,,,,8,7,7,
9,19445,AT,,,,,,5,4,3,
9,19446,AT,,,,,,5,4,4,
9,19451,AT,,,,,,0,0,0,
9,19472,AT,,,,,,5,7,5,
9,19478,AT,,,,,,4,3,4,
9,19485,AT,,,,,,7,4,5,
9,19506,AT,,,,,,1,0,0,
9,19511,AT,,,,,,0,0,0,
9,19523,AT,,,,,,5,5,5,
9,19535,AT,,,,,,6,5,5,
9,19552,AT,,,,,,5,4,3,
9,19553,AT,,,,,,7,3,3,
9,19576,AT,,,,,,5,3,5,
9,19591,AT,,,,,,9,10,10,
9,19597,AT,,,,,,6,7,3,
9,19612,AT,,,,,,0,4,3,
9,19637,AT,,,,,,0,0,0,
9,19656,AT,,,,,,0,4,2,
9,19660,AT,,,,,,6,6,6,
9,19673,AT,,,,,,2,1,3,
9,19686,AT,,,,,,6,6,5,
9,19705,AT,,,,,,3,0,0,
9,19753,AT,,,,,,4,5,5,
9,19766,AT,,,,,,1,2,1,
9,19776,AT,,,,,,8,7,5,
9,19782,AT,,,,,,3,5,2,
9,19797,AT,,,,,,8,8,9,
9,19808,AT,,,,,,0,0,0,
9,19819,AT,,,,,,5,4,3,
9,19824,AT,,,,,,6,1,5,
9,19830,AT,,,,,,3,2,3,
9,19865,AT,,,,,,10,7,7,
9,19872,AT,,,,,,7,6,5,
9,19875,AT,,,,,,5,5,5,
9,19923,AT,,,,,,5,6,3,
9,19933,AT,,,,,,6,5,4,
9,19934,AT,,,,,,6,8,7,
9,19939,AT,,,,,,5,4,5,
9,19962,AT,,,,,,5,6,5,
9,19970,AT,,,,,,5,3,3,
9,19974,AT,,,,,,9,9,5,
9,20002,AT,,,,,,7,0,2,
9,20005,AT,,,,,,8,77,3,
9,20016,AT,,,,,,7,7,5,
9,20040,AT,,,,,,0,0,0,
9,20041,AT,,,,,,0,1,0,
9,20096,AT,,,,,,4,2,4,
9,20097,AT,,,,,,4,3,4,
9,20101,AT,,,,,,3,3,3,
9,20140,AT,,,,,,8,7,4,
9,20155,AT,,,,,,5,3,5,
9,20161,AT,,,,,,2,5,1,
9,20162,AT,,,,,,5,4,5,
9,20170,AT,,,,,,10,10,10,
9,20187,AT,,,,,,6,5,4,
9,20220,AT,,,,,,5,5,5,
9,20233,AT,,,,,,5,5,5,
9,20235,AT,,,,,,5,5,5,
9,20236,AT,,,,,,3,3,4,
9,20251,AT,,,,,,8,6,6,
9,20277,AT,,,,,,9,9,8,
9,20322,AT,,,,,,8,7,5,
9,20368,AT,,,,,,7,88,5,
9,20372,AT,,,,,,5,5,5,
9,20399,AT,,,,,,6,5,4,
9,20421,AT,,,,,,6,4,4,
9,20442,AT,,,,,,1,2,2,
9,20465,AT,,,,,,1,0,0,
9,20483,AT,,,,,,2,3,2,
9,20484,AT,,,,,,8,7,8,
9,20486,AT,,,,,,1,2,1,
9,20487,AT,,,,,,4,5,3,
9,20504,AT,,,,,,5,4,2,
9,20505,AT,,,,,,6,7,7,
9,20539,AT,,,,,,5,8,6,
9,20544,AT,,,,,,6,0,1,
9,20559,AT,,,,,,7,4,5,
9,20562,AT,,,,,,3,3,2,
9,20575,AT,,,,,,10,8,10,
9,20579,AT,,,,,,5,4,4,
9,20581,AT,,,,,,8,9,7,
9,20616,AT,,,,,,5,3,3,
9,20620,AT,,,,,,8,9,9,
9,20643,AT,,,,,,3,3,0,
9,20689,AT,,,,,,4,5,4,
9,20727,AT,,,,,,8,8,8,
9,20730,AT,,,,,,4,8,7,
9,20744,AT,,,,,,0,2,0,
9,20753,AT,,,,,,5,4,5,
9,20768,AT,,,,,,8,5,5,
9,20777,AT,,,,,,10,10,10,
9,20790,AT,,,,,,5,2,3,
9,20818,AT,,,,,,6,7,3,
9,20848,AT,,,,,,6,4,3,
9,20852,AT,,,,,,5,5,7,
9,20889,AT,,,,,,5,9,5,
9,20891,AT,,,,,,88,88,5,
9,20919,AT,,,,,,0,6,2,
9,20973,AT,,,,,,5,4,5,
9,20981,AT,,,,,,6,5,5,
9,20984,AT,,,,,,4,2,3,
9,20997,AT,,,,,,5,4,3,
9,21027,AT,,,,,,8,8,8,
9,21034,AT,,,,,,2,2,2,
9,21046,AT,,,,,,6,4,2,
9,21052,AT,,,,,,5,7,5,
9,21055,AT,,,,,,6,5,3,
9,21062,AT,,,,,,4,4,88,
9,21068,AT,,,,,,7,8,8,
9,21161,AT,,,,,,9,10,5,
9,21174,AT,,,,,,7,7,6,
9,21194,AT,,,,,,0,3,1,
9,21195,AT,,,,,,7,7,7,
9,21196,AT,,,,,,4,3,4,
9,21197,AT,,,,,,3,1,4,
9,21202,AT,,,,,,7,3,5,
9,21204,AT,,,,,,5,3,4,
9,21274,AT,,,,,,7,7,5,
9,21275,AT,,,,,,0,2,1,
9,21277,AT,,,,,,5,7,5,
9,21278,AT,,,,,,7,5,4,
9,21298,AT,,,,,,3,0,1,
9,21299,AT,,,,,,0,1,0,
9,21307,AT,,,,,,8,5,9,
9,21313,AT,,,,,,6,4,2,
9,21332,AT,,,,,,7,4,4,
9,21355,AT,,,,,,7,9,2,
9,21360,AT,,,,,,7,4,6,
9,21383,AT,,,,,,0,0,0,
9,21425,AT,,,,,,3,5,3,
9,21443,AT,,,,,,3,7,7,
9,21445,AT,,,,,,2,5,2,
9,21471,AT,,,,,,3,3,3,
9,21485,AT,,,,,,0,6,3,
9,21504,AT,,,,,,5,2,2,
9,21511,AT,,,,,,7,6,5,
9,21514,AT,,,,,,2,2,3,
9,21521,AT,,,,,,4,1,2,
9,21532,AT,,,,,,7,5,5,
9,21549,AT,,,,,,1,3,1,
9,21580,AT,,,,,,6,5,5,
9,21608,AT,,,,,,6,2,3,
9,21625,AT,,,,,,8,10,8,
9,21648,AT,,,,,,10,10,10,
9,21681,AT,,,,,,6,6,5,
9,21706,AT,,,,,,6,7,7,
9,21723,AT,,,,,,4,4,4,
9,21739,AT,,,,,,5,5,5,
9,21741,AT,,,,,,10,8,7,
9,21749,AT,,,,,,8,9,6,
9,21770,AT,,,,,,5,5,5,
9,21782,AT,,,,,,8,10,10,
9,21851,AT,,,,,,5,5,5,
9,21880,AT,,,,,,7,5,5,
9,21883,AT,,,,,,7,7,5,
9,21888,AT,,,,,,6,5,5,
9,21897,AT,,,,,,0,0,0,
9,21900,AT,,,,,,7,7,7,
9,21910,AT,,,,,,7,2,5,
9,21914,AT,,,,,,8,8,6,
9,21918,AT,,,,,,2,2,2,
9,21961,AT,,,,,,5,6,5,
9,21975,AT,,,,,,5,6,6,
9,22025,AT,,,,,,7,5,5,
9,22029,AT,,,,,,3,4,5,
9,22032,AT,,,,,,4,6,5,
9,22050,AT,,,,,,6,5,5,
9,22079,AT,,,,,,10,2,5,
9,22103,AT,,,,,,7,5,5,
9,22136,AT,,,,,,5,5,5,
9,22182,AT,,,,,,9,9,8,
9,22194,AT,,,,,,5,5,88,
9,22200,AT,,,,,,8,7,8,
9,22232,AT,,,,,,88,5,5,
9,22245,AT,,,,,,0,2,4,
9,22248,AT,,,,,,5,4,4,
9,22249,AT,,,,,,3,0,0,
9,22253,AT,,,,,,77,9,6,
9,22283,AT,,,,,,5,4,4,
9,22299,AT,,,,,,5,2,7,
9,22307,AT,,,,,,3,3,3,
9,22341,AT,,,,,,6,8,4,
9,22343,AT,,,,,,5,4,3,
9,22364,AT,,,,,,6,3,5,
9,22379,AT,,,,,,7,8,7,
9,22386,AT,,,,,,0,0,1,
9,22399,AT,,,,,,88,10,10,
9,22419,AT,,,,,,5,5,5,
9,22484,AT,,,,,,6,4,4,
9,22520,AT,,,,,,8,7,5,
9,22521,AT,,,,,,7,10,2,
9,22526,AT,,,,,,8,9,9,
9,22529,AT,,,,,,9,9,5,
9,22539,AT,,,,,,1,1,0,
9,22570,AT,,,,,,3,88,3,
9,22587,AT,,,,,,7,7,6,
9,22630,AT,,,,,,3,4,0,
9,22673,AT,,,,,,7,7,6,
9,22702,AT,,,,,,1,1,2,
9,22709,AT,,,,,,2,2,2,
9,22712,AT,,,,,,3,5,3,
9,22719,AT,,,,,,3,3,5,
9,22745,AT,,,,,,3,1,6,
9,22777,AT,,,,,,4,2,3,
9,22792,AT,,,,,,5,4,2,
9,22866,AT,,,,,,4,6,4,
9,22887,AT,,,,,,9,8,8,
9,22913,AT,,,,,,2,1,1,
9,22915,AT,,,,,,3,3,5,
9,22920,AT,,,,,,5,9,10,
9,22932,AT,,,,,,5,4,5,
9,22940,AT,,,,,,6,4,5,
9,22959,AT,,,,,,3,5,3,
9,22972,AT,,,,,,4,3,4,
9,23004,AT,,,,,,5,3,4,
9,23032,AT,,,,,,5,7,7,
9,23034,AT,,,,,,5,5,5,
9,23041,AT,,,,,,5,4,5,
9,23043,AT,,,,,,5,2,5,
9,23124,AT,,,,,,5,5,7,
9,23151,AT,,,,,,6,5,3,
9,23164,AT,,,,,,5,4,3,
9,23169,AT,,,,,,7,7,5,
9,23173,AT,,,,,,1,0,0,
9,23197,AT,,,,,,9,7,5,
9,23199,AT,,,,,,9,88,88,
9,23242,AT,,,,,,7,5,4,
9,23313,AT,,,,,,5,4,4,
9,23327,AT,,,,,,6,7,6,
9,23338,AT,,,,,,8,9,10,
9,23377,AT,,,,,,3,6,5,
9,23390,AT,,,,,,5,5,5,
9,23438,AT,,,,,,3,1,2,
9,23445,AT,,,,,,7,88,5,
9,23450,AT,,,,,,5,5,5,
9,23493,AT,,,,,,77,3,2,
9,23538,AT,,,,,,3,3,3,
9,23553,AT,,,,,,6,5,5,
9,23560,AT,,,,,,7,5,0,
9,23576,AT,,,,,,7,6,10,
9,23633,AT,,,,,,10,10,10,
9,23639,AT,,,,,,0,0,2,
9,23645,AT,,,,,,6,3,3,
9,23708,AT,,,,,,6,7,7,
9,23720,AT,,,,,,5,1,3,
9,23740,AT,,,,,,9,5,5,
9,23762,AT,,,,,,8,5,5,
9,23771,AT,,,,,,6,4,3,
9,23791,AT,,,,,,7,1,6,
9,23796,AT,,,,,,5,3,3,
9,23828,AT,,,,,,2,2,2,
9,23833,AT,,,,,,5,3,4,
9,23861,AT,,,,,,10,3,7,
9,23871,AT,,,,,,6,6,5,
9,23885,AT,,,,,,3,2,1,
9,23910,AT,,,,,,0,2,4,
9,23922,AT,,,,,,8,5,5,
9,23952,AT,,,,,,4,3,3,
9,23986,AT,,,,,,8,0,2,
9,23990,AT,,,,,,5,3,5,
9,24015,AT,,,,,,8,10,8,
9,24020,AT,,,,,,5,0,0,
9,24031,AT,,,,,,2,1,2,
9,24041,AT,,,,,,5,0,5,
9,24043,AT,,,,,,5,5,5,
9,24083,AT,,,,,,8,8,8,
9,24084,AT,,,,,,9,2,4,
9,24115,AT,,,,,,4,3,3,
9,24122,AT,,,,,,88,1,1,
9,24136,AT,,,,,,88,4,5,
9,24137,AT,,,,,,7,4,3,
9,24143,AT,,,,,,5,3,3,
9,24145,AT,,,,,,9,10,10,
9,24178,AT,,,,,,4,4,4,
9,24265,AT,,,,,,0,0,0,
9,24298,AT,,,,,,8,5,5,
9,24300,AT,,,,,,2,0,1,
9,24326,AT,,,,,,4,3,4,
9,24346,AT,,,,,,7,4,5,
9,24355,AT,,,,,,7,8,10,
9,24388,AT,,,,,,5,5,5,
9,24389,AT,,,,,,8,7,8,
9,24406,AT,,,,,,9,7,5,
9,24414,AT,,,,,,5,4,4,
9,24422,AT,,,,,,9,9,9,
9,24469,AT,,,,,,88,3,2,
9,24490,AT,,,,,,5,10,7,
9,24520,AT,,,,,,4,6,77,
9,24530,AT,,,,,,6,7,6,
9,24544,AT,,,,,,4,2,2,
9,24554,AT,,,,,,9,10,9,
9,24559,AT,,,,,,3,1,3,
9,24578,AT,,,,,,6,5,4,
9,24588,AT,,,,,,6,5,5,
9,24595,AT,,,,,,7,5,5,
9,24597,AT,,,,,,1,3,2,
9,24602,AT,,,,,,1,0,1,
9,24609,AT,,,,,,7,8,8,
9,24626,AT,,,,,,5,3,2,
9,24651,AT,,,,,,8,8,5,
9,24707,AT,,,,,,6,3,3,
9,24737,AT,,,,,,4,9,4,
9,24757,AT,,,,,,5,5,5,
9,24802,AT,,,,,,2,3,4,
9,24817,AT,,,,,,9,9,5,
9,24834,AT,,,,,,4,7,6,
9,24841,AT,,,,,,7,6,5,
9,24856,AT,,,,,,88,10,5,
9,24875,AT,,,,,,6,6,5,
9,24893,AT,,,,,,7,8,8,
9,24894,AT,,,,,,8,8,3,
9,24903,AT,,,,,,5,4,5,
9,24912,AT,,,,,,3,2,2,
9,24920,AT,,,,,,7,10,8,
9,24941,AT,,,,,,5,6,6,
9,24972,AT,,,,,,3,6,1,
9,24986,AT,,,,,,7,7,8,
9,25004,AT,,,,,,5,5,5,
9,25054,AT,,,,,,6,6,7,
9,25068,AT,,,,,,6,5,4,
9,25078,AT,,,,,,88,3,4,
9,25106,AT,,,,,,77,2,2,
9,25107,AT,,,,,,8,2,8,
9,25115,AT,,,,,,6,5,4,
9,25127,AT,,,,,,7,5,5,
9,25140,AT,,,,,,7,7,7,
9,25176,AT,,,,,,2,1,1,
9,25209,AT,,,,,,0,0,0,
9,25302,AT,,,,,,3,5,4,
9,25335,AT,,,,,,5,5,6,
9,25336,AT,,,,,,9,5,5,
9,25338,AT,,,,,,5,5,5,
9,25357,AT,,,,,,88,8,5,
9,25387,AT,,,,,,4,3,2,
9,25406,AT,,,,,,6,6,4,
9,25432,AT,,,,,,0,0,1,
9,25465,AT,,,,,,0,0,0,
9,25481,AT,,,,,,7,7,6,
9,25491,AT,,,,,,7,5,5,
9,25522,AT,,,,,,3,0,3,
9,25523,AT,,,,,,5,4,3,
9,25528,AT,,,,,,8,8,8,
9,25529,AT,,,,,,3,7,4,
9,25572,AT,,,,,,10,88,77,
9,25625,AT,,,,,,7,7,6,
9,25672,AT,,,,,,5,5,5,
9,25715,AT,,,,,,2,2,2,
9,25719,AT,,,,,,3,0,3,
9,25720,AT,,,,,,7,8,8,
9,25731,AT,,,,,,2,4,3,
9,25741,AT,,,,,,5,2,3,
9,25808,AT,,,,,,8,6,6,
9,25871,AT,,,,,,5,5,2,
9,25901,AT,,,,,,6,3,3,
9,25924,AT,,,,,,10,10,10,
9,25926,AT,,,,,,5,3,4,
9,25933,AT,,,,,,7,6,5,
9,25945,AT,,,,,,4,3,0,
9,25952,AT,,,,,,8,8,5,
9,25954,AT,,,,,,8,7,6,
9,26004,AT,,,,,,6,0,2,
9,26016,AT,,,,,,6,5,5,
9,26017,AT,,,,,,8,8,7,
9,26062,AT,,,,,,5,7,7,
9,26095,AT,,,,,,8,8,5,
9,26135,AT,,,,,,7,6,88,
9,26142,AT,,,,,,7,3,5,
9,26153,AT,,,,,,7,5,5,
9,26154,AT,,,,,,5,2,7,
9,26162,AT,,,,,,5,5,5,
9,26184,AT,,,,,,5,5,5,
9,26189,AT,,,,,,6,3,2,
9,26228,AT,,,,,,5,3,4,
9,26240,AT,,,,,,5,10,10,
9,26275,AT,,,,,,6,5,3,
9,26276,AT,,,,,,9,2,1,
9,26322,AT,,,,,,2,3,3,
9,26366,AT,,,,,,7,7,5,
9,26369,AT,,,,,,7,7,6,
9,26447,AT,,,,,,88,7,5,
9,26489,AT,,,,,,4,7,6,
9,26523,AT,,,,,,8,8,8,
9,26524,AT,,,,,,7,10,10,
9,26539,AT,,,,,,5,6,5,
9,26558,AT,,,,,,5,5,5,
9,26561,AT,,,,,,10,7,8,
9,26568,AT,,,,,,1,0,0,
9,26583,AT,,,,,,5,5,5,
9,26623,AT,,,,,,6,5,88,
9,26628,AT,,,,,,0,0,0,
9,26636,AT,,,,,,5,3,4,
9,26647,AT,,,,,,10,10,10,
9,26651,AT,,,,,,5,4,4,
9,26736,AT,,,,,,5,5,5,
9,26815,AT,,,,,,8,5,88,
9,26857,AT,,,,,,4,4,3,
9,26933,AT,,,,,,3,5,3,
9,27074,AT,,,,,,10,5,4,
9,27078,AT,,,,,,5,3,88,
9,27092,AT,,,,,,4,4,4,
9,27095,AT,,,,,,10,8,5,
