essround,idno,cntry,nwspol,prtvede1,prtvtdfr,prtvtfhu,prtvtcit,prtvtdpl,stfeco,stfedu,stfhlth,
9,12032,FI,60,,,,,,3,6,4,
9,12064,FI,40,,,,,,7,9,9,
9,12084,FI,1,,,,,,8,10,8,
9,12086,FI,15,,,,,,7,10,9,
9,12132,FI,30,,,,,,8,9,7,
9,12150,FI,30,,,,,,7,7,8,
9,12183,FI,300,,,,,,4,9,9,
9,12270,FI,30,,,,,,5,7,2,
9,12275,FI,120,,,,,,7,7,8,
9,12292,FI,30,,,,,,8,8,5,
9,12320,FI,180,,,,,,8,7,6,
9,12365,FI,60,,,,,,9,9,9,
9,12455,FI,15,,,,,,6,9,9,
9,12502,FI,10,,,,,,7,9,8,
9,12512,FI,120,,,,,,9,5,8,
9,12642,FI,10,,,,,,1,8,5,
9,12699,FI,0,,,,,,6,7,8,
9,12713,FI,90,,,,,,10,9,8,
9,12767,FI,30,,,,,,8,10,10,
9,12782,FI,30,,,,,,7,7,7,
9,12848,FI,10,,,,,,5,8,6,
9,12849,FI,60,,,,,,7,8,8,
9,12879,FI,5,,,,,,8,8,5,
9,12928,FI,120,,,,,,6,9,8,
9,12960,FI,60,,,,,,7,8,8,
9,12963,FI,10,,,,,,8,9,9,
9,12966,FI,60,,,,,,8,9,8,
9,12984,FI,60,,,,,,7,9,7,
9,13014,FI,120,,,,,,7,8,8,
9,13044,FI,90,,,,,,7,9,8,
9,13084,FI,30,,,,,,8,7,3,
9,13126,FI,59,,,,,,6,10,4,
9,13133,FI,60,,,,,,7,8,9,
9,13172,FI,0,,,,,,8,10,5,
9,13201,FI,30,,,,,,5,8,6,
9,13235,FI,120,,,,,,2,7,7,
9,13279,FI,60,,,,,,7,8,7,
9,13295,FI,60,,,,,,6,7,6,
9,13330,FI,120,,,,,,8,9,8,
9,13396,FI,120,,,,,,7,9,10,
9,13466,FI,60,,,,,,6,8,4,
9,13504,FI,120,,,,,,7,9,7,
9,13512,FI,60,,,,,,3,4,5,
9,13518,FI,60,,,,,,8,10,10,
9,13581,FI,1,,,,,,7,8,9,
9,13634,FI,30,,,,,,8,9,8,
9,13635,FI,3,,,,,,8,9,9,
9,13682,FI,60,,,,,,7,8,8,
9,13717,FI,0,,,,,,8,9,9,
9,13779,FI,30,,,,,,8,9,8,
9,13826,FI,20,,,,,,7,5,8,
9,13838,FI,90,,,,,,5,7,8,
9,13857,FI,90,,,,,,8,8,7,
9,13876,FI,180,,,,,,6,4,8,
9,13878,FI,120,,,,,,7,6,8,
9,13922,FI,90,,,,,,8,9,9,
9,13981,FI,60,,,,,,7,9,8,
9,14014,FI,300,,,,,,7,7,6,
9,14109,FI,0,,,,,,6,7,7,
9,14110,FI,120,,,,,,5,8,7,
9,14112,FI,60,,,,,,7,9,7,
9,14120,FI,120,,,,,,5,3,4,
9,14135,FI,30,,,,,,6,8,7,
9,14171,FI,60,,,,,,8,7,8,
9,14255,FI,180,,,,,,8,8,6,
9,14287,FI,0,,,,,,8,8,8,
9,14330,FI,120,,,,,,4,4,6,
9,14345,FI,10,,,,,,1,6,6,
9,14349,FI,30,,,,,,5,8,9,
9,14357,FI,10,,,,,,3,4,2,
9,14388,FI,10,,,,,,8,9,10,
9,14403,FI,90,,,,,,5,8,8,
9,14471,FI,60,,,,,,4,7,7,
9,14472,FI,120,,,,,,7,8,6,
9,14481,FI,15,,,,,,7,7,7,
9,14495,FI,60,,,,,,7,8,9,
9,14498,FI,15,,,,,,6,9,8,
9,14515,FI,30,,,,,,7,9,7,
9,14550,FI,60,,,,,,8,9,8,
9,14552,FI,180,,,,,,4,9,7,
9,14634,FI,20,,,,,,5,6,6,
9,14652,FI,10,,,,,,8,9,9,
9,14716,FI,60,,,,,,8,7,8,
9,14747,FI,60,,,,,,9,9,9,
9,14777,FI,15,,,,,,6,10,10,
9,14784,FI,60,,,,,,9,9,9,
9,14789,FI,60,,,,,,7,7,7,
9,14821,FI,60,,,,,,6,7,8,
9,14856,FI,210,,,,,,6,7,6,
9,14860,FI,150,,,,,,6,9,9,
9,14881,FI,15,,,,,,8,9,7,
9,14930,FI,30,,,,,,6,8,7,
9,14931,FI,30,,,,,,8,8,8,
9,14937,FI,90,,,,,,7,8,8,
9,14960,FI,30,,,,,,7,9,8,
9,14962,FI,30,,,,,,8,8,7,
9,14968,FI,60,,,,,,6,8,8,
9,15011,FI,15,,,,,,1,5,2,
9,15039,FI,60,,,,,,6,7,8,
9,15088,FI,60,,,,,,7,9,7,
9,15090,FI,15,,,,,,4,8,8,
9,15093,FI,30,,,,,,8,8,8,
9,15106,FI,5,,,,,,4,10,9,
9,15117,FI,90,,,,,,8,7,8,
9,15153,FI,30,,,,,,6,9,7,
9,15158,FI,60,,,,,,5,8,7,
9,15175,FI,15,,,,,,7,8,8,
9,15190,FI,15,,,,,,3,9,7,
9,15208,FI,0,,,,,,7,7,9,
9,15272,FI,150,,,,,,9,10,10,
9,15303,FI,20,,,,,,6,9,7,
9,15332,FI,90,,,,,,6,9,9,
9,15333,FI,60,,,,,,7,8,8,
9,15334,FI,60,,,,,,9,9,8,
9,15345,FI,30,,,,,,8,5,8,
9,15387,FI,120,,,,,,7,8,8,
9,15443,FI,30,,,,,,7,7,8,
9,15490,FI,120,,,,,,7,7,7,
9,15541,FI,15,,,,,,8,9,9,
9,15561,FI,180,,,,,,7,9,8,
9,15648,FI,60,,,,,,8,8,6,
9,15656,FI,30,,,,,,88,88,10,
9,15722,FI,60,,,,,,7,8,9,
9,15741,FI,15,,,,,,4,5,3,
9,15800,FI,30,,,,,,7,8,7,
9,15801,FI,30,,,,,,6,8,8,
9,15874,FI,120,,,,,,7,9,8,
9,15886,FI,30,,,,,,7,8,9,
9,15892,FI,180,,,,,,8,5,7,
9,15898,FI,90,,,,,,6,7,7,
9,15922,FI,90,,,,,,9,8,7,
9,15944,FI,60,,,,,,7,8,7,
9,15949,FI,150,,,,,,8,8,8,
9,15989,FI,10,,,,,,0,3,0,
9,15994,FI,30,,,,,,1,6,6,
9,16019,FI,60,,,,,,6,9,8,
9,16022,FI,70,,,,,,5,8,9,
9,16033,FI,60,,,,,,7,10,8,
9,16047,FI,45,,,,,,8,9,9,
9,16076,FI,60,,,,,,7,8,8,
9,16080,FI,180,,,,,,4,5,5,
9,16090,FI,60,,,,,,2,7,8,
9,16128,FI,10,,,,,,8,8,8,
9,16165,FI,60,,,,,,6,7,6,
9,16181,FI,30,,,,,,7,9,9,
9,16190,FI,20,,,,,,7,10,8,
9,16303,FI,30,,,,,,6,8,8,
9,16309,FI,30,,,,,,3,8,6,
9,16328,FI,60,,,,,,7,7,8,
9,16361,FI,90,,,,,,8,8,8,
9,16365,FI,120,,,,,,5,8,6,
9,16369,FI,30,,,,,,6,9,10,
9,16372,FI,120,,,,,,7,8,10,
9,16473,FI,30,,,,,,2,8,6,
9,16530,FI,30,,,,,,7,8,9,
9,16532,FI,30,,,,,,6,8,7,
9,16568,FI,60,,,,,,6,9,8,
9,16596,FI,61,,,,,,8,10,8,
9,16611,FI,180,,,,,,6,9,6,
9,16677,FI,0,,,,,,88,4,4,
9,16685,FI,75,,,,,,7,8,7,
9,16704,FI,30,,,,,,8,8,7,
9,16731,FI,180,,,,,,8,9,8,
9,16816,FI,15,,,,,,9,9,8,
9,16818,FI,20,,,,,,8,10,7,
9,16825,FI,12,,,,,,8,10,9,
9,16836,FI,120,,,,,,10,8,9,
9,16847,FI,30,,,,,,8,9,8,
9,16877,FI,75,,,,,,6,7,7,
9,16895,FI,150,,,,,,10,6,9,
9,16976,FI,60,,,,,,88,88,8,
9,17013,FI,10,,,,,,9,10,10,
9,17024,FI,60,,,,,,5,8,7,
9,17042,FI,60,,,,,,7,9,6,
9,17078,FI,90,,,,,,7,10,10,
9,17083,FI,120,,,,,,4,8,5,
9,17105,FI,30,,,,,,6,6,6,
9,17115,FI,240,,,,,,5,9,10,
9,17138,FI,60,,,,,,5,6,8,
9,17151,FI,30,,,,,,8,10,6,
9,17231,FI,30,,,,,,6,8,9,
9,17256,FI,5,,,,,,8,8,6,
9,17326,FI,120,,,,,,7,9,6,
9,17332,FI,45,,,,,,8,8,7,
9,17335,FI,120,,,,,,0,4,1,
9,17338,FI,60,,,,,,7,8,8,
9,17348,FI,30,,,,,,8,10,9,
9,17357,FI,60,,,,,,7,9,8,
9,17366,FI,90,,,,,,6,8,8,
9,17372,FI,60,,,,,,8,10,6,
9,17385,FI,5,,,,,,4,8,9,
9,17425,FI,90,,,,,,5,8,7,
9,17434,FI,150,,,,,,8,9,8,
9,17515,FI,30,,,,,,6,8,8,
9,17541,FI,60,,,,,,8,7,8,
9,17554,FI,15,,,,,,8,9,9,
9,17563,FI,30,,,,,,5,8,8,
9,17568,FI,30,,,,,,6,4,6,
9,17569,FI,60,,,,,,3,9,3,
9,17581,FI,60,,,,,,6,9,9,
9,17597,FI,15,,,,,,9,8,8,
9,17613,FI,60,,,,,,7,8,8,
9,17615,FI,60,,,,,,7,9,7,
9,17624,FI,90,,,,,,6,8,8,
9,17627,FI,120,,,,,,3,7,9,
9,17647,FI,60,,,,,,8,8,9,
9,17649,FI,60,,,,,,7,9,8,
9,17694,FI,210,,,,,,10,8,9,
9,17752,FI,120,,,,,,8,7,9,
9,17773,FI,15,,,,,,8,8,7,
9,17779,FI,120,,,,,,8,9,9,
9,17889,FI,60,,,,,,8,8,8,
9,17912,FI,15,,,,,,8,9,9,
9,17927,FI,30,,,,,,8,9,10,
9,17930,FI,30,,,,,,8,8,9,
9,17945,FI,60,,,,,,3,8,8,
9,17954,FI,120,,,,,,8,8,9,
9,17962,FI,120,,,,,,7,9,9,
9,17967,FI,30,,,,,,9,9,8,
9,17989,FI,180,,,,,,8,10,10,
9,18008,FI,60,,,,,,5,8,1,
9,18010,FI,15,,,,,,6,88,7,
9,18045,FI,15,,,,,,8,7,6,
9,18138,FI,15,,,,,,7,8,8,
9,18151,FI,60,,,,,,7,8,7,
9,18212,FI,120,,,,,,7,8,8,
9,18218,FI,240,,,,,,8,9,9,
9,18253,FI,5,,,,,,6,7,6,
9,18283,FI,60,,,,,,7,8,8,
9,18292,FI,30,,,,,,7,8,7,
9,18301,FI,10,,,,,,5,9,8,
9,18303,FI,120,,,,,,7,8,8,
9,18331,FI,15,,,,,,7,9,9,
9,18363,FI,150,,,,,,3,7,1,
9,18405,FI,60,,,,,,5,8,8,
9,18408,FI,60,,,,,,7,8,9,
9,18426,FI,90,,,,,,6,8,9,
9,18432,FI,120,,,,,,5,7,3,
9,18437,FI,30,,,,,,5,8,7,
9,18473,FI,120,,,,,,7,8,8,
9,18486,FI,210,,,,,,4,6,6,
9,18490,FI,20,,,,,,6,88,5,
9,18492,FI,45,,,,,,5,8,7,
9,18510,FI,120,,,,,,9,8,8,
9,18515,FI,5,,,,,,7,8,3,
9,18526,FI,90,,,,,,8,9,9,
9,18530,FI,120,,,,,,8,9,8,
9,18580,FI,45,,,,,,6,7,7,
9,18587,FI,5,,,,,,3,8,8,
9,18657,FI,150,,,,,,6,8,7,
9,18663,FI,60,,,,,,3,7,8,
9,18679,FI,45,,,,,,8,10,9,
9,18763,FI,45,,,,,,4,6,6,
9,18795,FI,300,,,,,,9,9,9,
9,18796,FI,30,,,,,,7,7,7,
9,18804,FI,0,,,,,,7,8,10,
9,18805,FI,60,,,,,,5,8,6,
9,18868,FI,60,,,,,,7,8,8,
9,18871,FI,30,,,,,,8,9,8,
9,18897,FI,60,,,,,,8,9,8,
9,18901,FI,30,,,,,,8,9,8,
9,18923,FI,30,,,,,,4,8,8,
9,18928,FI,60,,,,,,7,8,9,
9,19001,FI,60,,,,,,5,8,7,
9,19107,FI,60,,,,,,7,9,8,
9,19141,FI,10,,,,,,6,8,8,
9,19147,FI,15,,,,,,8,7,6,
9,19157,FI,30,,,,,,7,7,8,
9,19175,FI,60,,,,,,7,8,7,
9,19292,FI,30,,,,,,8,9,8,
9,19308,FI,60,,,,,,6,6,8,
9,19345,FI,90,,,,,,6,10,9,
9,19367,FI,60,,,,,,7,9,8,
9,19385,FI,180,,,,,,8,7,4,
9,19395,FI,45,,,,,,8,7,7,
9,19419,FI,60,,,,,,7,6,7,
9,19450,FI,10,,,,,,7,7,8,
9,19509,FI,30,,,,,,5,7,4,
9,19601,FI,120,,,,,,8,8,7,
9,19605,FI,60,,,,,,4,8,8,
9,19610,FI,20,,,,,,7,8,8,
9,19624,FI,60,,,,,,4,8,4,
9,19630,FI,120,,,,,,7,9,9,
9,19631,FI,30,,,,,,7,9,8,
9,19663,FI,180,,,,,,6,8,8,
9,19701,FI,10,,,,,,7,6,8,
9,19702,FI,15,,,,,,9,8,9,
9,19742,FI,90,,,,,,8,7,6,
9,19761,FI,20,,,,,,9,10,9,
9,19770,FI,60,,,,,,6,7,8,
9,19784,FI,10,,,,,,8,9,8,
9,19927,FI,60,,,,,,8,8,2,
9,19954,FI,60,,,,,,6,8,9,
9,19986,FI,30,,,,,,6,8,3,
9,19989,FI,8888,,,,,,7,88,8,
9,19991,FI,15,,,,,,6,9,6,
9,20085,FI,75,,,,,,7,5,8,
9,20104,FI,60,,,,,,10,7,7,
9,20150,FI,180,,,,,,7,4,6,
9,20168,FI,30,,,,,,4,8,3,
9,20174,FI,120,,,,,,8,9,8,
9,20208,FI,120,,,,,,9,8,6,
9,20216,FI,30,,,,,,7,9,7,
9,20247,FI,60,,,,,,8,9,9,
9,20288,FI,15,,,,,,7,9,9,
9,20292,FI,10,,,,,,4,8,5,
9,20310,FI,15,,,,,,6,9,9,
9,20320,FI,60,,,,,,8,9,9,
9,20374,FI,30,,,,,,2,6,6,
9,20380,FI,60,,,,,,8,8,4,
9,20454,FI,0,,,,,,9,9,8,
9,20463,FI,15,,,,,,7,7,7,
9,20477,FI,180,,,,,,6,6,7,
9,20580,FI,90,,,,,,7,8,9,
9,20614,FI,60,,,,,,8,7,8,
9,20623,FI,60,,,,,,8,8,8,
9,20657,FI,30,,,,,,7,8,6,
9,20665,FI,150,,,,,,7,8,7,
9,20667,FI,30,,,,,,8,9,8,
9,20681,FI,15,,,,,,7,7,7,
9,20705,FI,30,,,,,,8,8,9,
9,20733,FI,30,,,,,,6,8,7,
9,20773,FI,75,,,,,,3,5,5,
9,20783,FI,60,,,,,,7,9,7,
9,20841,FI,60,,,,,,9,8,10,
9,20906,FI,60,,,,,,5,9,6,
9,21026,FI,30,,,,,,7,9,9,
9,21057,FI,15,,,,,,8,9,8,
9,21064,FI,90,,,,,,8,8,10,
9,21102,FI,120,,,,,,7,8,8,
9,21110,FI,15,,,,,,7,8,4,
9,21116,FI,2,,,,,,0,6,6,
9,21141,FI,70,,,,,,7,9,8,
9,21157,FI,90,,,,,,7,10,9,
9,21237,FI,30,,,,,,8,8,4,
9,21248,FI,45,,,,,,8,8,8,
9,21271,FI,10,,,,,,7,7,6,
9,21336,FI,0,,,,,,9,9,9,
9,21363,FI,15,,,,,,7,7,8,
9,21381,FI,60,,,,,,8,9,8,
9,21449,FI,30,,,,,,8,8,7,
9,21452,FI,120,,,,,,7,9,8,
9,21466,FI,60,,,,,,7,9,8,
9,21468,FI,15,,,,,,6,8,7,
9,21478,FI,90,,,,,,5,8,8,
9,21503,FI,180,,,,,,8,8,6,
9,21525,FI,30,,,,,,7,7,8,
9,21559,FI,30,,,,,,7,8,9,
9,21560,FI,60,,,,,,8,7,7,
9,21628,FI,45,,,,,,2,8,4,
9,21643,FI,60,,,,,,6,7,8,
9,21652,FI,30,,,,,,5,8,8,
9,21666,FI,30,,,,,,7,8,7,
9,21672,FI,150,,,,,,4,10,9,
9,21708,FI,60,,,,,,8,10,8,
9,21716,FI,182,,,,,,7,8,8,
9,21727,FI,30,,,,,,7,7,8,
9,21773,FI,10,,,,,,6,7,8,
9,21917,FI,30,,,,,,6,9,8,
9,21925,FI,15,,,,,,9,10,8,
9,21940,FI,45,,,,,,5,8,8,
9,21974,FI,120,,,,,,8,8,9,
9,21977,FI,30,,,,,,5,10,8,
9,21996,FI,120,,,,,,5,8,8,
9,22000,FI,60,,,,,,7,8,8,
9,22038,FI,30,,,,,,7,8,8,
9,22059,FI,120,,,,,,7,8,8,
9,22060,FI,90,,,,,,9,9,8,
9,22095,FI,120,,,,,,6,9,8,
9,22111,FI,15,,,,,,5,5,7,
9,22117,FI,60,,,,,,6,7,6,
9,22154,FI,60,,,,,,6,9,8,
9,22185,FI,15,,,,,,2,7,7,
9,22195,FI,25,,,,,,6,7,4,
9,22225,FI,30,,,,,,7,6,9,
9,22241,FI,15,,,,,,7,8,7,
9,22243,FI,15,,,,,,7,8,8,
9,22256,FI,120,,,,,,7,8,8,
9,22268,FI,30,,,,,,8,9,10,
9,22288,FI,60,,,,,,4,7,7,
9,22326,FI,30,,,,,,7,10,9,
9,22349,FI,285,,,,,,3,4,3,
9,22362,FI,30,,,,,,8,8,8,
9,22427,FI,30,,,,,,5,8,7,
9,22439,FI,120,,,,,,6,7,7,
9,22600,FI,120,,,,,,5,9,10,
9,22622,FI,180,,,,,,6,9,9,
9,22640,FI,90,,,,,,8,9,8,
9,22656,FI,5,,,,,,9,9,8,
9,22705,FI,0,,,,,,9,8,10,
9,22748,FI,120,,,,,,7,8,8,
9,22757,FI,90,,,,,,7,7,7,
9,22768,FI,90,,,,,,5,10,10,
9,22772,FI,60,,,,,,6,8,7,
9,22782,FI,90,,,,,,8,9,8,
9,22788,FI,60,,,,,,5,8,8,
9,22791,FI,90,,,,,,7,6,7,
9,22855,FI,60,,,,,,88,6,8,
9,22862,FI,60,,,,,,8,9,8,
9,22901,FI,60,,,,,,88,9,10,
9,23054,FI,120,,,,,,8,9,9,
9,23061,FI,30,,,,,,7,8,8,
9,23102,FI,60,,,,,,6,8,5,
9,23108,FI,60,,,,,,3,7,8,
9,23111,FI,75,,,,,,3,7,5,
9,23113,FI,30,,,,,,7,9,9,
9,23135,FI,75,,,,,,5,9,8,
9,23193,FI,60,,,,,,3,7,5,
9,23223,FI,0,,,,,,8,9,9,
9,23225,FI,60,,,,,,7,9,9,
9,23239,FI,120,,,,,,6,8,9,
9,23244,FI,15,,,,,,4,8,5,
9,23308,FI,90,,,,,,7,8,8,
9,23314,FI,20,,,,,,5,5,5,
9,23319,FI,60,,,,,,0,5,8,
9,23333,FI,0,,,,,,6,7,3,
9,23357,FI,60,,,,,,4,9,8,
9,23379,FI,60,,,,,,2,4,8,
9,23393,FI,60,,,,,,2,10,4,
9,23398,FI,30,,,,,,7,10,9,
9,23432,FI,180,,,,,,5,5,5,
9,23439,FI,60,,,,,,7,7,7,
9,23457,FI,30,,,,,,8,9,8,
9,23488,FI,60,,,,,,6,8,7,
9,23516,FI,120,,,,,,8,8,8,
9,23554,FI,45,,,,,,6,8,8,
9,23557,FI,30,,,,,,8,9,9,
9,23592,FI,60,,,,,,8,6,7,
9,23605,FI,75,,,,,,7,9,8,
9,23670,FI,30,,,,,,7,9,6,
9,23675,FI,30,,,,,,5,3,8,
9,23741,FI,90,,,,,,9,8,8,
9,23788,FI,120,,,,,,8,7,8,
9,23800,FI,120,,,,,,8,8,8,
9,23804,FI,30,,,,,,6,9,7,
9,23805,FI,10,,,,,,8,9,7,
9,23818,FI,10,,,,,,6,8,8,
9,23870,FI,90,,,,,,7,9,9,
9,23891,FI,20,,,,,,8,8,9,
9,23893,FI,30,,,,,,5,88,8,
9,23895,FI,60,,,,,,3,7,1,
9,23969,FI,90,,,,,,6,5,8,
9,24003,FI,120,,,,,,8,9,9,
9,24013,FI,60,,,,,,5,6,7,
9,24014,FI,80,,,,,,2,4,2,
9,24028,FI,120,,,,,,3,8,8,
9,24036,FI,25,,,,,,6,8,8,
9,24056,FI,60,,,,,,7,8,7,
9,24058,FI,30,,,,,,9,8,8,
9,24080,FI,30,,,,,,8,9,9,
9,24090,FI,30,,,,,,7,10,8,
9,24118,FI,30,,,,,,8,8,9,
9,24124,FI,30,,,,,,6,9,8,
9,24134,FI,60,,,,,,8,8,7,
9,24141,FI,20,,,,,,8,9,9,
9,24170,FI,60,,,,,,8,3,8,
9,24204,FI,20,,,,,,5,7,7,
9,24287,FI,30,,,,,,4,5,7,
9,24335,FI,60,,,,,,4,8,3,
9,24339,FI,10,,,,,,4,5,6,
9,24447,FI,70,,,,,,7,8,7,
9,24590,FI,200,,,,,,7,9,9,
9,24591,FI,30,,,,,,8,8,9,
9,24606,FI,30,,,,,,6,7,7,
9,24646,FI,30,,,,,,4,7,5,
9,24647,FI,60,,,,,,7,8,7,
9,24648,FI,60,,,,,,9,9,8,
9,24667,FI,90,,,,,,6,9,9,
9,24669,FI,60,,,,,,7,6,7,
9,24720,FI,45,,,,,,4,6,2,
9,24769,FI,60,,,,,,7,8,8,
9,24777,FI,30,,,,,,9,8,10,
9,24792,FI,60,,,,,,6,8,8,
9,24799,FI,120,,,,,,8,7,6,
9,24827,FI,30,,,,,,10,4,3,
9,24831,FI,90,,,,,,5,8,3,
9,24880,FI,10,,,,,,6,7,6,
9,24917,FI,30,,,,,,6,9,8,
9,24929,FI,150,,,,,,8,8,7,
9,24943,FI,60,,,,,,8,7,7,
9,24948,FI,45,,,,,,6,7,8,
9,24964,FI,10,,,,,,3,9,7,
9,25016,FI,30,,,,,,7,7,6,
9,25021,FI,60,,,,,,7,8,7,
9,25039,FI,60,,,,,,4,6,5,
9,25047,FI,60,,,,,,5,2,3,
9,25089,FI,60,,,,,,7,6,6,
9,25100,FI,75,,,,,,7,6,8,
9,25104,FI,180,,,,,,7,3,2,
9,25114,FI,15,,,,,,10,10,7,
9,25120,FI,60,,,,,,4,7,7,
9,25125,FI,60,,,,,,3,9,9,
9,25157,FI,60,,,,,,7,9,9,
9,25256,FI,270,,,,,,8,9,10,
9,25268,FI,120,,,,,,7,8,9,
9,25273,FI,10,,,,,,6,7,6,
9,25285,FI,90,,,,,,7,8,7,
9,25375,FI,15,,,,,,4,8,9,
9,25383,FI,60,,,,,,4,4,3,
9,25447,FI,60,,,,,,8,9,6,
9,25475,FI,5,,,,,,6,9,7,
9,25581,FI,60,,,,,,8,9,9,
9,25632,FI,5,,,,,,6,7,4,
9,25710,FI,25,,,,,,7,8,8,
9,25711,FI,5,,,,,,4,3,10,
9,25728,FI,60,,,,,,0,5,5,
9,25740,FI,20,,,,,,8,8,8,
9,25757,FI,0,,,,,,9,8,7,
9,25760,FI,150,,,,,,8,8,8,
9,25782,FI,60,,,,,,5,7,8,
9,25801,FI,30,,,,,,2,6,2,
9,25807,FI,5,,,,,,4,8,9,
9,25819,FI,60,,,,,,8,8,8,
9,25822,FI,45,,,,,,5,9,8,
9,25867,FI,0,,,,,,8,9,9,
9,25869,FI,60,,,,,,5,7,7,
9,25886,FI,10,,,,,,8,4,8,
9,25906,FI,30,,,,,,6,7,6,
9,25929,FI,30,,,,,,9,10,10,
9,25944,FI,3,,,,,,7,9,6,
9,25948,FI,480,,,,,,8,8,6,
9,25986,FI,30,,,,,,6,7,7,
9,25999,FI,60,,,,,,8,7,8,
9,26015,FI,15,,,,,,8,8,9,
9,26068,FI,30,,,,,,4,7,7,
9,26084,FI,120,,,,,,7,10,9,
9,26089,FI,60,,,,,,6,6,4,
9,26229,FI,5,,,,,,8,8,8,
9,26248,FI,15,,,,,,3,4,3,
9,26250,FI,45,,,,,,7,9,8,
9,26252,FI,90,,,,,,7,7,6,
9,26269,FI,90,,,,,,8,8,8,
9,26300,FI,0,,,,,,7,10,10,
9,26356,FI,60,,,,,,7,8,6,
9,26362,FI,60,,,,,,8,8,6,
9,26429,FI,60,,,,,,8,10,9,
9,26437,FI,60,,,,,,6,9,7,
9,26502,FI,60,,,,,,8,9,7,
9,26535,FI,150,,,,,,6,8,8,
9,26536,FI,0,,,,,,3,6,5,
9,26543,FI,90,,,,,,5,9,10,
9,26546,FI,30,,,,,,8,8,9,
9,26605,FI,45,,,,,,6,7,9,
9,26610,FI,5,,,,,,7,8,7,
9,26653,FI,60,,,,,,6,7,7,
9,26670,FI,15,,,,,,1,6,6,
9,26675,FI,5,,,,,,7,8,10,
9,26680,FI,60,,,,,,4,9,7,
9,26689,FI,0,,,,,,6,6,7,
9,26750,FI,30,,,,,,7,8,8,
9,26821,FI,60,,,,,,5,8,5,
9,26822,FI,60,,,,,,8,8,9,
9,26966,FI,30,,,,,,6,6,7,
9,26995,FI,120,,,,,,6,9,7,
9,27007,FI,90,,,,,,5,7,8,
9,27044,FI,180,,,,,,2,4,0,
9,27054,FI,60,,,,,,5,9,6,
9,27084,FI,60,,,,,,3,8,6,
9,27086,FI,60,,,,,,6,7,9,
9,27094,FI,45,,,,,,9,6,9,
9,27110,FI,60,,,,,,8,4,9,
9,27118,FI,10,,,,,,4,7,6,
9,27132,FI,60,,,,,,7,8,7,
9,27146,FI,90,,,,,,3,9,8,
9,27160,FI,185,,,,,,7,10,10,
9,27170,FI,10,,,,,,7,8,9,
9,27176,FI,15,,,,,,6,8,8,
9,27209,FI,60,,,,,,7,8,8,
9,27216,FI,90,,,,,,7,9,9,
9,27227,FI,60,,,,,,5,8,9,
9,27292,FI,0,,,,,,8,7,6,
9,27306,FI,60,,,,,,9,8,7,
9,27317,FI,5,,,,,,7,7,5,
9,27390,FI,60,,,,,,7,8,6,
9,27401,FI,30,,,,,,8,9,7,
9,27409,FI,30,,,,,,7,6,6,
9,27470,FI,60,,,,,,7,9,7,
9,27520,FI,120,,,,,,7,6,8,
9,27586,FI,30,,,,,,7,10,10,
9,27632,FI,47,,,,,,9,10,10,
9,27712,FI,15,,,,,,7,9,7,
9,27776,FI,90,,,,,,8,8,7,
9,27778,FI,15,,,,,,8,8,7,
9,27780,FI,180,,,,,,8,8,5,
9,27811,FI,90,,,,,,7,6,5,
9,27815,FI,15,,,,,,6,8,5,
9,27841,FI,90,,,,,,10,8,9,
9,27848,FI,180,,,,,,5,7,8,
9,27854,FI,45,,,,,,9,5,4,
9,27891,FI,15,,,,,,4,9,9,
9,27892,FI,60,,,,,,9,8,7,
9,27897,FI,30,,,,,,7,8,8,
9,27917,FI,45,,,,,,6,8,8,
9,27924,FI,120,,,,,,7,8,8,
9,28028,FI,60,,,,,,5,7,7,
9,28055,FI,120,,,,,,8,9,9,
9,28073,FI,60,,,,,,8,8,8,
9,28076,FI,90,,,,,,5,8,7,
9,28124,FI,60,,,,,,6,7,8,
9,28149,FI,30,,,,,,8,8,9,
9,28215,FI,20,,,,,,88,8,9,
9,28232,FI,30,,,,,,8,9,8,
9,28280,FI,120,,,,,,3,0,1,
9,28333,FI,80,,,,,,7,9,9,
9,28351,FI,30,,,,,,5,9,2,
9,28361,FI,30,,,,,,6,10,10,
9,28414,FI,90,,,,,,3,10,6,
9,28453,FI,60,,,,,,7,9,9,
9,28484,FI,60,,,,,,5,1,3,
9,28547,FI,60,,,,,,6,8,8,
9,28552,FI,60,,,,,,7,7,7,
9,28586,FI,45,,,,,,6,5,7,
9,28614,FI,15,,,,,,9,9,9,
9,28619,FI,120,,,,,,6,9,7,
9,28637,FI,300,,,,,,88,3,5,
9,28639,FI,15,,,,,,7,6,8,
9,28734,FI,90,,,,,,9,10,9,
9,28748,FI,90,,,,,,5,8,8,
9,28845,FI,60,,,,,,7,8,8,
9,28852,FI,30,,,,,,6,8,8,
9,28860,FI,90,,,,,,8,8,9,
9,28865,FI,30,,,,,,8,8,8,
9,28905,FI,60,,,,,,8,9,8,
9,28911,FI,15,,,,,,6,9,7,
9,28913,FI,90,,,,,,7,8,8,
9,28917,FI,5,,,,,,7,7,6,
9,28918,FI,90,,,,,,6,7,7,
9,28998,FI,30,,,,,,6,4,7,
9,29028,FI,20,,,,,,8,8,7,
9,29035,FI,10,,,,,,8,8,8,
9,29049,FI,30,,,,,,6,8,5,
9,29056,FI,150,,,,,,7,8,8,
9,29059,FI,30,,,,,,10,5,10,
