essround,idno,cntry,prtvede1,prtvtdfr,prtvtfhu,prtvtcit,prtvtdpl,agea,domicil,eduyrs,mainact,hincsrca,hinctnta,hincfel,iincsrc,
9,11361,PL,,,,,66,37,1,16,66,1,6,2,1,
9,11364,PL,,,,,4,82,3,13,66,4,7,2,4,
9,11400,PL,,,,,4,76,3,15,66,4,3,2,4,
9,11426,PL,,,,,66,32,3,12,66,1,88,2,1,
9,11452,PL,,,,,4,27,4,16,66,1,77,2,1,
9,11490,PL,,,,,6,49,1,88,66,1,8,1,1,
9,11506,PL,,,,,4,49,3,18,66,1,7,3,1,
9,11530,PL,,,,,6,34,4,15,66,3,88,2,3,
9,11548,PL,,,,,6,35,4,20,66,1,77,1,1,
9,11616,PL,,,,,4,48,4,11,66,1,10,2,1,
9,11729,PL,,,,,6,70,3,13,66,4,88,3,4,
9,11756,PL,,,,,7,26,3,15,66,4,8,2,1,
9,11778,PL,,,,,4,54,1,13,66,1,6,2,1,
9,11779,PL,,,,,66,38,4,18,1,1,10,1,1,
9,11836,PL,,,,,6,68,4,7,66,4,2,2,4,
9,11860,PL,,,,,4,37,3,13,66,1,77,2,1,
9,11865,PL,,,,,5,41,4,12,66,1,2,2,3,
9,11866,PL,,,,,66,86,1,77,66,4,77,3,4,
9,11896,PL,,,,,6,65,1,12,66,4,77,2,4,
9,11916,PL,,,,,66,15,4,8,66,1,7,2,9,
9,11919,PL,,,,,66,62,3,11,66,4,1,2,4,
9,11943,PL,,,,,77,28,4,12,66,2,77,2,2,
9,11946,PL,,,,,88,60,4,8,66,3,88,3,3,
9,11982,PL,,,,,66,57,4,13,66,2,9,2,2,
9,11988,PL,,,,,6,61,3,9,66,4,9,3,6,
9,12023,PL,,,,,66,49,4,12,66,1,9,2,1,
9,12071,PL,,,,,5,48,4,11,66,4,1,3,6,
9,12239,PL,,,,,77,34,4,18,66,1,8,2,1,
9,12290,PL,,,,,4,73,4,10,66,4,3,3,4,
9,12296,PL,,,,,88,39,4,11,8,1,4,2,1,
9,12297,PL,,,,,66,16,4,9,66,88,77,8,9,
9,12349,PL,,,,,6,74,4,7,66,4,77,3,4,
9,12369,PL,,,,,1,26,1,13,66,1,77,2,1,
9,12377,PL,,,,,66,50,3,17,66,1,77,2,1,
9,12432,PL,,,,,88,49,3,12,66,1,9,1,1,
9,12469,PL,,,,,4,65,4,17,66,4,77,2,4,
9,12479,PL,,,,,66,17,4,11,2,88,88,1,9,
9,12513,PL,,,,,4,56,1,11,66,4,7,2,6,
9,12553,PL,,,,,66,20,4,12,66,1,77,2,1,
9,12609,PL,,,,,66,80,1,6,66,4,77,3,4,
9,12629,PL,,,,,66,19,4,12,66,1,7,2,1,
9,12634,PL,,,,,3,35,1,17,66,1,10,1,1,
9,12675,PL,,,,,4,67,4,12,66,4,3,2,4,
9,12752,PL,,,,,5,48,4,11,66,3,5,2,3,
9,12753,PL,,,,,66,17,3,9,66,1,5,3,9,
9,12754,PL,,,,,66,22,1,12,66,77,77,3,77,
9,12828,PL,,,,,4,64,1,18,66,4,7,2,4,
9,12865,PL,,,,,5,64,4,7,66,4,77,2,4,
9,12882,PL,,,,,66,18,4,11,66,1,77,2,1,
9,12983,PL,,,,,5,45,3,20,66,1,3,2,1,
9,12996,PL,,,,,6,64,3,17,66,3,8,2,3,
9,13020,PL,,,,,88,59,1,13,66,4,1,3,6,
9,13057,PL,,,,,4,57,4,12,66,1,6,1,1,
9,13148,PL,,,,,4,78,3,7,66,4,3,2,4,
9,13170,PL,,,,,6,66,3,13,66,4,7,2,6,
9,13231,PL,,,,,4,43,1,18,66,1,6,2,1,
9,13275,PL,,,,,5,60,1,13,66,1,77,2,1,
9,13301,PL,,,,,66,36,4,88,8,1,77,2,1,
9,13309,PL,,,,,66,31,4,12,66,1,77,3,1,
9,13439,PL,,,,,6,32,3,11,66,2,77,2,66,
9,13453,PL,,,,,2,64,3,18,66,77,77,2,77,
9,13538,PL,,,,,66,22,4,88,66,1,77,3,1,
9,13573,PL,,,,,4,57,1,17,66,1,7,2,1,
9,13632,PL,,,,,66,15,3,8,66,1,88,2,9,
9,13647,PL,,,,,88,25,3,12,66,6,1,2,6,
9,13670,PL,,,,,4,79,3,17,66,4,6,2,4,
9,13673,PL,,,,,6,65,4,14,66,1,4,2,4,
9,13698,PL,,,,,2,22,4,16,66,3,4,2,8,
9,13711,PL,,,,,6,48,4,14,66,1,77,2,1,
9,13720,PL,,,,,6,45,4,11,66,1,77,2,1,
9,13747,PL,,,,,66,21,4,9,66,1,1,3,1,
9,13794,PL,,,,,4,41,1,18,66,1,10,1,1,
9,13804,PL,,,,,66,15,3,9,66,77,77,7,77,
9,13811,PL,,,,,88,34,4,13,66,3,88,1,9,
9,13815,PL,,,,,66,40,1,88,66,1,3,3,1,
9,13840,PL,,,,,2,29,4,17,66,1,77,2,1,
9,13879,PL,,,,,6,51,3,13,66,4,8,1,4,
9,13900,PL,,,,,88,26,3,15,1,1,4,2,1,
9,13924,PL,,,,,1,38,3,14,66,1,77,7,66,
9,13955,PL,,,,,77,37,1,15,66,1,77,2,66,
9,13964,PL,,,,,66,32,1,9,66,1,6,2,1,
9,14006,PL,,,,,5,21,4,13,66,1,7,2,1,
9,14029,PL,,,,,6,73,1,7,66,4,3,2,4,
9,14046,PL,,,,,66,26,1,9,66,6,77,3,6,
9,14051,PL,,,,,66,17,4,10,66,1,88,1,9,
9,14069,PL,,,,,66,23,3,13,66,1,77,3,1,
9,14104,PL,,,,,5,24,4,9,66,3,7,2,1,
9,14108,PL,,,,,66,73,3,88,66,4,9,2,4,
9,14175,PL,,,,,6,46,4,10,66,1,77,2,8,
9,14192,PL,,,,,66,68,4,9,66,4,88,3,4,
9,14241,PL,,,,,6,67,1,12,66,4,2,2,4,
9,14254,PL,,,,,9,59,3,13,66,77,77,7,77,
9,14384,PL,,,,,6,69,4,7,66,4,4,2,4,
9,14386,PL,,,,,66,23,3,12,66,1,77,3,66,
9,14402,PL,,,,,66,51,3,10,66,4,88,2,1,
9,14405,PL,,,,,6,46,4,18,66,1,10,2,1,
9,14435,PL,,,,,6,78,4,10,66,4,6,2,4,
9,14491,PL,,,,,88,55,3,17,66,1,88,2,1,
9,14517,PL,,,,,6,75,4,8,66,4,88,3,88,
9,14567,PL,,,,,66,20,4,12,3,2,7,2,9,
9,14614,PL,,,,,66,54,3,88,66,77,77,7,1,
9,14620,PL,,,,,6,75,1,12,66,1,6,2,1,
9,14644,PL,,,,,77,38,4,17,66,1,7,2,1,
9,14680,PL,,,,,66,78,1,17,66,4,5,2,4,
9,14683,PL,,,,,6,22,4,13,66,1,88,1,1,
9,14707,PL,,,,,1,44,1,19,66,1,7,2,1,
9,14714,PL,,,,,66,32,3,12,66,1,1,2,1,
9,14719,PL,,,,,4,83,1,16,66,4,9,2,4,
9,14811,PL,,,,,66,18,4,11,2,1,4,3,77,
9,14851,PL,,,,,66,24,3,88,66,1,7,2,9,
9,14885,PL,,,,,6,31,1,9,66,1,8,2,9,
9,14917,PL,,,,,66,22,3,14,66,6,77,3,66,
9,14945,PL,,,,,8,51,3,11,66,1,7,2,1,
9,14977,PL,,,,,8,82,1,12,66,4,77,3,4,
9,15052,PL,,,,,5,33,4,14,66,2,8,2,2,
9,15078,PL,,,,,4,64,3,12,66,4,77,2,4,
9,15130,PL,,,,,7,38,2,17,66,1,10,2,1,
9,15163,PL,,,,,66,43,1,88,66,1,77,2,1,
9,15167,PL,,,,,66,22,2,13,66,1,88,2,2,
9,15181,PL,,,,,66,53,4,13,66,1,77,2,1,
9,15184,PL,,,,,8,78,3,12,66,4,3,2,4,
9,15191,PL,,,,,66,49,4,11,66,1,10,2,1,
9,15210,PL,,,,,66,21,4,13,66,3,4,1,1,
9,15251,PL,,,,,4,73,1,19,66,4,10,2,4,
9,15276,PL,,,,,66,50,1,13,66,1,5,3,1,
9,15364,PL,,,,,6,66,1,8,66,4,1,3,1,
9,15423,PL,,,,,66,63,3,13,66,1,77,2,1,
9,15445,PL,,,,,6,63,3,11,66,4,8,1,4,
9,15480,PL,,,,,6,23,3,15,66,1,4,3,1,
9,15557,PL,,,,,66,65,2,12,6,4,5,2,4,
9,15568,PL,,,,,66,28,3,18,66,1,77,2,1,
9,15604,PL,,,,,66,54,4,11,66,1,77,3,1,
9,15721,PL,,,,,66,20,2,13,2,1,4,3,1,
9,15760,PL,,,,,4,60,1,13,66,2,10,1,2,
9,15827,PL,,,,,66,29,1,16,1,1,10,2,1,
9,15832,PL,,,,,3,41,2,14,66,1,77,2,9,
9,15836,PL,,,,,88,57,4,12,66,2,3,2,2,
9,15841,PL,,,,,6,34,3,11,66,1,7,2,1,
9,15870,PL,,,,,66,18,2,11,66,1,9,1,8,
9,15983,PL,,,,,66,23,1,13,66,1,8,2,1,
9,15984,PL,,,,,6,63,4,11,66,1,10,2,1,
9,15985,PL,,,,,66,25,3,9,66,1,3,3,9,
9,15996,PL,,,,,77,22,4,16,66,77,77,2,77,
9,16009,PL,,,,,66,45,4,18,1,1,4,2,1,
9,16034,PL,,,,,88,55,4,12,66,1,7,2,9,
9,16061,PL,,,,,4,59,4,11,66,1,77,2,1,
9,16095,PL,,,,,66,25,4,13,66,1,88,2,1,
9,16108,PL,,,,,66,35,3,13,66,1,8,2,1,
9,16138,PL,,,,,66,73,4,7,66,4,77,2,4,
9,16164,PL,,,,,4,40,2,13,66,2,9,2,2,
9,16168,PL,,,,,66,52,1,19,66,1,77,2,1,
9,16171,PL,,,,,66,23,4,6,66,1,77,3,1,
9,16200,PL,,,,,6,44,4,11,66,1,5,2,1,
9,16208,PL,,,,,66,57,4,9,66,3,5,3,3,
9,16212,PL,,,,,2,47,4,8,66,1,2,3,99,
9,16242,PL,,,,,6,66,4,10,8,4,3,2,9,
9,16255,PL,,,,,66,64,1,17,66,4,77,2,4,
9,16281,PL,,,,,6,66,1,14,66,4,2,3,4,
9,16287,PL,,,,,66,69,3,9,66,4,77,3,4,
9,16339,PL,,,,,4,30,4,14,66,1,77,2,9,
9,16349,PL,,,,,66,42,3,18,66,1,77,1,1,
9,16358,PL,,,,,66,26,3,12,66,2,77,7,2,
9,16366,PL,,,,,66,30,3,15,66,1,77,2,1,
9,16394,PL,,,,,66,55,4,12,66,3,77,2,3,
9,16403,PL,,,,,6,62,4,11,66,4,3,2,4,
9,16414,PL,,,,,6,69,3,12,66,4,77,2,4,
9,16418,PL,,,,,88,67,4,88,66,4,88,3,4,
9,16436,PL,,,,,66,24,3,14,66,1,77,2,66,
9,16452,PL,,,,,6,62,4,11,66,7,10,1,2,
9,16453,PL,,,,,66,33,3,18,66,1,4,1,1,
9,16463,PL,,,,,6,48,4,17,66,4,77,2,5,
9,16475,PL,,,,,66,43,3,11,66,1,6,3,1,
9,16504,PL,,,,,6,81,4,7,66,4,3,3,4,
9,16524,PL,,,,,66,58,3,9,66,4,2,3,6,
9,16544,PL,,,,,66,64,4,88,66,1,77,2,1,
9,16547,PL,,,,,4,35,4,11,66,1,4,2,1,
9,16586,PL,,,,,66,25,3,12,66,1,77,2,1,
9,16587,PL,,,,,6,42,3,16,1,1,9,1,1,
9,16617,PL,,,,,4,47,3,13,66,1,7,2,1,
9,16661,PL,,,,,6,67,1,11,66,4,6,2,4,
9,16762,PL,,,,,66,62,4,16,66,4,5,2,4,
9,16772,PL,,,,,66,27,3,13,66,1,6,2,1,
9,16805,PL,,,,,6,42,4,14,66,3,6,2,3,
9,16810,PL,,,,,2,31,3,15,66,1,77,2,1,
9,16850,PL,,,,,6,74,3,11,66,4,3,2,4,
9,16870,PL,,,,,66,22,3,12,66,1,3,2,9,
9,16906,PL,,,,,3,67,2,17,6,4,5,2,4,
9,16941,PL,,,,,6,26,4,12,66,1,8,2,1,
9,16942,PL,,,,,4,28,3,17,66,1,77,2,1,
9,16946,PL,,,,,77,36,3,15,66,1,8,2,1,
9,16950,PL,,,,,66,15,4,9,66,3,88,2,66,
9,16952,PL,,,,,66,50,3,13,66,1,6,2,9,
9,16962,PL,,,,,66,16,4,9,66,1,88,2,99,
9,16971,PL,,,,,6,70,4,7,66,1,4,2,4,
9,16998,PL,,,,,66,15,4,8,66,1,88,2,9,
9,17050,PL,,,,,6,65,4,8,66,4,1,2,4,
9,17054,PL,,,,,66,21,4,14,66,1,88,2,1,
9,17135,PL,,,,,66,43,1,11,66,1,77,2,1,
9,17141,PL,,,,,6,61,4,11,66,1,77,2,4,
9,17170,PL,,,,,6,72,1,12,66,4,88,2,4,
9,17171,PL,,,,,77,61,4,14,66,1,77,2,4,
9,17222,PL,,,,,66,33,3,11,66,1,1,4,9,
9,17247,PL,,,,,2,46,3,13,66,1,77,2,1,
9,17252,PL,,,,,6,34,4,17,66,3,6,2,1,
9,17287,PL,,,,,6,34,4,17,66,1,77,2,1,
9,17289,PL,,,,,66,18,4,9,2,2,5,2,2,
9,17307,PL,,,,,4,61,3,13,66,1,9,1,1,
9,17318,PL,,,,,6,44,4,10,66,1,1,2,1,
9,17360,PL,,,,,88,70,3,88,66,4,88,2,4,
9,17451,PL,,,,,77,21,4,88,66,1,77,2,2,
9,17468,PL,,,,,6,37,4,15,66,1,6,2,66,
9,17487,PL,,,,,66,52,4,8,66,3,77,2,3,
9,17504,PL,,,,,66,37,4,13,66,1,88,2,6,
9,17509,PL,,,,,6,68,4,11,66,4,77,2,4,
9,17522,PL,,,,,6,51,3,19,66,1,2,3,1,
9,17540,PL,,,,,66,39,1,12,66,8,1,2,66,
9,17620,PL,,,,,5,58,4,10,66,4,88,3,1,
9,17632,PL,,,,,4,42,4,11,66,3,3,2,3,
9,17636,PL,,,,,66,19,4,12,66,1,6,2,1,
9,17648,PL,,,,,66,20,4,12,66,1,88,2,9,
9,17657,PL,,,,,2,39,4,17,66,1,77,1,1,
9,17658,PL,,,,,4,64,1,11,66,4,2,3,4,
9,17682,PL,,,,,66,62,4,13,66,1,5,2,66,
9,17767,PL,,,,,4,56,4,23,8,4,10,2,9,
9,17794,PL,,,,,7,34,3,19,66,1,6,1,66,
9,17838,PL,,,,,66,22,3,13,66,1,88,2,1,
9,17923,PL,,,,,6,64,4,13,66,4,4,2,4,
9,17964,PL,,,,,6,70,3,12,66,4,4,3,4,
9,17982,PL,,,,,8,83,1,15,66,4,2,3,4,
9,17994,PL,,,,,66,16,1,10,66,1,88,2,9,
9,18054,PL,,,,,4,57,3,11,66,1,6,2,1,
9,18064,PL,,,,,3,61,4,18,66,1,77,2,66,
9,18108,PL,,,,,6,41,3,14,66,1,3,2,1,
9,18118,PL,,,,,4,76,3,7,66,4,3,3,4,
9,18122,PL,,,,,66,24,1,16,66,2,77,2,2,
9,18259,PL,,,,,66,17,4,8,66,1,88,8,9,
9,18298,PL,,,,,6,68,3,11,66,4,5,2,4,
9,18320,PL,,,,,6,73,4,7,66,4,1,2,4,
9,18324,PL,,,,,4,43,3,15,66,1,77,2,1,
9,18375,PL,,,,,66,17,1,10,66,1,88,1,9,
9,18392,PL,,,,,4,26,3,17,66,1,77,2,66,
9,18399,PL,,,,,4,54,4,14,66,4,77,2,4,
9,18440,PL,,,,,66,20,4,12,66,2,88,2,9,
9,18495,PL,,,,,6,60,3,12,66,1,2,2,4,
9,18505,PL,,,,,4,27,1,17,66,1,10,1,1,
9,18528,PL,,,,,6,59,4,11,66,1,3,2,1,
9,18568,PL,,,,,2,39,3,18,66,1,8,3,1,
9,18578,PL,,,,,4,30,2,88,66,1,77,2,1,
9,18599,PL,,,,,66,15,3,8,66,1,9,2,9,
9,18618,PL,,,,,7,69,1,17,66,4,77,2,4,
9,18622,PL,,,,,66,56,1,14,66,1,7,2,1,
9,18675,PL,,,,,4,77,4,16,66,7,88,1,7,
9,18683,PL,,,,,66,46,3,17,66,1,6,2,1,
9,18708,PL,,,,,66,16,4,9,66,1,2,2,9,
9,18743,PL,,,,,6,55,3,12,66,2,2,2,2,
9,18787,PL,,,,,88,38,3,17,1,1,2,2,1,
9,18824,PL,,,,,66,52,1,88,66,1,77,3,6,
9,18888,PL,,,,,6,57,1,11,66,1,77,2,1,
9,18913,PL,,,,,4,70,1,18,66,4,1,3,4,
9,18964,PL,,,,,3,35,1,13,66,2,88,1,2,
9,18982,PL,,,,,66,54,4,12,66,1,77,2,1,
9,18983,PL,,,,,7,73,3,13,66,4,2,3,6,
9,19032,PL,,,,,6,34,4,12,66,1,77,2,1,
9,19044,PL,,,,,5,50,4,11,66,3,4,2,3,
9,19097,PL,,,,,66,16,3,10,66,1,88,2,9,
9,19134,PL,,,,,66,39,3,12,66,1,77,2,66,
9,19187,PL,,,,,66,68,3,10,66,4,4,2,4,
9,19190,PL,,,,,66,82,2,12,66,4,5,2,4,
9,19196,PL,,,,,4,66,3,88,66,4,88,3,88,
9,19265,PL,,,,,66,25,3,9,66,1,6,1,1,
9,19293,PL,,,,,66,42,4,11,66,1,6,1,1,
9,19298,PL,,,,,4,49,3,12,66,1,7,2,1,
9,19339,PL,,,,,6,52,3,11,66,1,8,2,1,
9,19347,PL,,,,,6,23,3,88,1,77,3,2,66,
9,19352,PL,,,,,6,37,3,12,66,1,3,2,1,
9,19451,PL,,,,,5,51,4,8,66,1,5,2,1,
9,19452,PL,,,,,6,52,4,11,66,1,7,2,1,
9,19453,PL,,,,,66,25,2,16,66,2,5,2,2,
9,19485,PL,,,,,66,24,3,15,66,2,88,2,2,
9,19487,PL,,,,,6,43,4,14,66,1,7,3,1,
9,19514,PL,,,,,4,39,1,17,66,2,6,3,2,
9,19540,PL,,,,,4,68,1,13,66,4,77,1,4,
9,19552,PL,,,,,6,30,3,13,66,77,77,2,77,
9,19559,PL,,,,,66,17,1,11,66,1,88,1,9,
9,19581,PL,,,,,4,65,3,20,66,2,10,1,2,
9,19611,PL,,,,,6,48,2,17,66,1,3,2,99,
9,19683,PL,,,,,88,42,4,17,66,1,8,1,1,
9,19686,PL,,,,,66,33,1,17,66,1,8,2,1,
9,19704,PL,,,,,66,47,4,11,66,1,6,2,1,
9,19744,PL,,,,,66,32,1,12,66,1,9,2,1,
9,19773,PL,,,,,9,63,4,13,66,4,1,3,1,
9,19782,PL,,,,,6,31,3,17,66,1,8,1,1,
9,19818,PL,,,,,6,34,3,24,66,1,77,2,1,
9,19888,PL,,,,,8,44,1,17,66,1,8,2,1,
9,19909,PL,,,,,4,71,2,88,66,2,77,2,4,
9,20002,PL,,,,,4,30,1,17,66,1,5,2,66,
9,20041,PL,,,,,77,68,1,17,1,1,10,1,1,
9,20096,PL,,,,,66,24,4,13,66,3,88,2,3,
9,20120,PL,,,,,6,55,3,19,66,2,77,2,1,
9,20140,PL,,,,,66,19,4,11,66,1,77,3,1,
9,20158,PL,,,,,6,72,1,13,66,4,88,2,4,
9,20170,PL,,,,,6,40,1,12,66,1,7,2,1,
9,20218,PL,,,,,66,38,5,11,66,3,77,2,3,
9,20251,PL,,,,,6,63,3,11,66,4,1,3,4,
9,20277,PL,,,,,6,25,4,17,66,1,77,2,66,
9,20291,PL,,,,,77,57,4,17,66,1,77,2,1,
9,20334,PL,,,,,88,45,4,11,66,77,77,2,88,
9,20355,PL,,,,,66,82,4,6,66,1,3,2,4,
9,20381,PL,,,,,66,17,4,10,66,1,6,4,9,
9,20419,PL,,,,,66,67,4,14,66,1,3,3,1,
9,20422,PL,,,,,66,33,4,15,66,1,10,1,1,
9,20447,PL,,,,,88,25,1,15,66,1,7,2,9,
9,20451,PL,,,,,6,46,4,11,66,1,6,2,1,
9,20474,PL,,,,,4,31,4,88,66,77,77,3,99,
9,20505,PL,,,,,66,76,3,7,66,4,6,2,4,
9,20529,PL,,,,,66,29,4,15,66,1,77,2,99,
9,20539,PL,,,,,6,26,1,17,8,1,2,2,6,
9,20544,PL,,,,,5,60,4,12,66,1,6,2,6,
9,20599,PL,,,,,4,70,3,10,66,4,88,2,4,
9,20600,PL,,,,,77,69,3,17,66,4,77,2,4,
9,20618,PL,,,,,66,38,4,12,66,1,77,2,1,
9,20620,PL,,,,,4,46,3,13,66,1,10,1,1,
9,20702,PL,,,,,6,34,4,11,66,1,6,2,1,
9,20708,PL,,,,,4,59,3,18,66,2,9,2,2,
9,20719,PL,,,,,6,57,3,13,66,1,5,2,1,
9,20750,PL,,,,,66,30,1,17,66,4,6,2,1,
9,20753,PL,,,,,6,47,3,13,66,2,77,2,2,
9,20757,PL,,,,,66,31,4,13,1,2,9,1,1,
9,20768,PL,,,,,4,67,3,13,66,4,77,2,4,
9,20772,PL,,,,,3,48,1,17,66,1,10,1,1,
9,20790,PL,,,,,6,43,4,12,66,2,6,2,2,
9,20797,PL,,,,,4,65,1,19,66,2,10,2,2,
9,20844,PL,,,,,4,72,3,11,66,4,4,2,4,
9,20879,PL,,,,,66,29,3,13,66,1,77,2,1,
9,20979,PL,,,,,66,50,4,8,66,3,88,3,3,
9,20997,PL,,,,,66,18,4,11,66,1,8,1,9,
9,21034,PL,,,,,66,17,4,10,66,1,3,3,1,
9,21043,PL,,,,,6,36,4,14,66,1,5,2,1,
9,21196,PL,,,,,88,24,3,17,66,1,9,2,9,
9,21202,PL,,,,,6,48,3,77,66,1,77,2,1,
9,21214,PL,,,,,77,48,2,17,66,1,77,2,1,
9,21242,PL,,,,,4,33,1,13,66,1,6,2,1,
9,21298,PL,,,,,88,39,1,17,66,2,10,2,2,
9,21299,PL,,,,,66,78,3,8,66,4,1,3,6,
9,21329,PL,,,,,66,40,4,11,66,1,77,3,6,
9,21360,PL,,,,,6,64,4,10,66,1,77,2,9,
9,21362,PL,,,,,6,55,4,8,66,3,1,4,66,
9,21383,PL,,,,,66,52,3,88,66,1,77,2,1,
9,21535,PL,,,,,3,29,4,12,66,1,88,2,1,
9,21551,PL,,,,,66,36,3,15,66,1,1,3,1,
9,21594,PL,,,,,66,87,1,12,66,4,77,2,4,
9,21600,PL,,,,,88,71,3,11,66,4,1,3,4,
9,21620,PL,,,,,77,62,4,13,66,4,4,2,1,
9,21705,PL,,,,,66,40,3,8,66,1,7,2,1,
9,21719,PL,,,,,66,33,3,8,66,5,6,2,8,
9,21739,PL,,,,,77,72,3,17,66,1,88,2,1,
9,21745,PL,,,,,3,22,1,11,66,1,10,1,1,
9,21772,PL,,,,,66,47,4,10,66,1,3,2,9,
9,21780,PL,,,,,4,55,1,14,66,1,5,2,1,
9,21787,PL,,,,,6,63,3,14,66,4,3,3,4,
9,21820,PL,,,,,88,82,3,88,66,4,77,3,4,
9,21836,PL,,,,,66,57,4,13,66,1,77,2,99,
9,21956,PL,,,,,66,16,4,9,66,1,88,2,9,
9,21982,PL,,,,,66,31,3,11,66,1,77,2,1,
9,22027,PL,,,,,4,69,1,17,1,1,6,1,66,
9,22029,PL,,,,,66,37,3,15,66,1,88,1,1,
9,22035,PL,,,,,8,41,3,20,66,1,88,2,1,
9,22194,PL,,,,,6,68,2,10,66,1,9,2,4,
9,22232,PL,,,,,6,55,5,12,66,3,8,2,3,
9,22248,PL,,,,,4,56,4,11,66,4,88,2,1,
9,22265,PL,,,,,66,35,4,12,66,1,6,2,9,
9,22307,PL,,,,,66,19,4,12,2,1,8,2,1,
9,22308,PL,,,,,6,53,3,12,66,1,1,2,1,
9,22339,PL,,,,,66,20,1,12,66,1,6,2,1,
9,22414,PL,,,,,66,24,4,17,1,1,9,2,1,
9,22419,PL,,,,,6,41,4,11,66,1,4,2,1,
9,22431,PL,,,,,6,59,3,13,66,2,77,2,2,
9,22459,PL,,,,,4,56,3,21,66,1,4,3,1,
9,22562,PL,,,,,77,38,3,13,66,1,6,2,1,
9,22617,PL,,,,,66,63,3,11,66,4,5,2,99,
9,22627,PL,,,,,7,31,1,17,66,1,10,1,1,
9,22655,PL,,,,,8,54,4,13,66,1,4,2,1,
9,22657,PL,,,,,77,25,4,17,2,1,77,1,1,
9,22680,PL,,,,,66,58,4,11,66,4,77,2,6,
9,22689,PL,,,,,4,55,3,12,66,1,6,2,1,
9,22717,PL,,,,,88,26,3,15,66,1,3,2,66,
9,22829,PL,,,,,6,72,4,7,66,1,6,2,4,
9,22866,PL,,,,,3,68,3,20,1,4,77,2,4,
9,22887,PL,,,,,66,42,3,12,66,4,1,3,6,
9,22920,PL,,,,,66,37,3,13,66,1,77,2,1,
9,22932,PL,,,,,66,47,4,88,66,3,88,3,66,
9,22940,PL,,,,,66,42,3,17,66,1,10,1,1,
9,22980,PL,,,,,66,19,1,12,66,1,8,2,9,
9,22982,PL,,,,,77,84,3,7,66,4,4,2,4,
9,22993,PL,,,,,6,48,1,14,66,1,6,2,1,
9,23169,PL,,,,,4,56,4,11,66,1,2,2,1,
9,23192,PL,,,,,6,22,4,12,66,1,10,2,1,
9,23263,PL,,,,,6,24,4,11,66,1,77,2,1,
9,23330,PL,,,,,66,31,3,10,66,1,10,2,1,
9,23342,PL,,,,,9,53,3,12,66,1,8,1,1,
9,23388,PL,,,,,88,31,3,17,66,1,88,1,1,
9,23410,PL,,,,,77,51,4,8,66,4,77,2,9,
9,23455,PL,,,,,66,61,4,14,66,4,2,3,4,
9,23529,PL,,,,,66,39,3,13,66,1,2,3,66,
9,23639,PL,,,,,4,51,3,11,66,1,77,2,1,
9,23667,PL,,,,,5,37,4,13,66,3,77,2,2,
9,23789,PL,,,,,4,63,4,88,66,4,77,2,4,
9,23819,PL,,,,,6,30,4,12,66,1,77,2,9,
9,23828,PL,,,,,2,23,3,15,66,4,88,3,4,
9,23844,PL,,,,,88,36,4,14,66,3,88,2,3,
9,23861,PL,,,,,6,71,4,10,66,4,4,2,4,
9,23898,PL,,,,,6,35,4,12,66,6,6,2,8,
9,23921,PL,,,,,4,35,3,18,66,1,77,2,1,
9,23922,PL,,,,,66,65,4,8,66,4,1,3,6,
9,23971,PL,,,,,6,45,1,11,66,1,4,2,1,
9,24039,PL,,,,,4,77,3,7,66,4,9,1,4,
9,24043,PL,,,,,6,67,4,10,66,4,1,3,4,
9,24077,PL,,,,,5,71,4,11,66,4,77,2,4,
9,24084,PL,,,,,6,84,1,13,66,77,77,2,4,
9,24122,PL,,,,,4,23,4,15,2,4,7,2,1,
9,24136,PL,,,,,66,20,4,12,66,3,1,3,6,
9,24182,PL,,,,,6,53,4,8,66,4,2,3,6,
9,24239,PL,,,,,66,24,3,13,66,1,77,2,77,
9,24265,PL,,,,,5,27,4,12,66,3,3,2,3,
9,24405,PL,,,,,66,35,4,88,66,1,77,2,1,
9,24414,PL,,,,,66,36,4,14,66,1,77,3,9,
9,24424,PL,,,,,66,44,4,11,66,1,88,2,1,
9,24431,PL,,,,,66,49,4,14,66,3,1,2,1,
9,24479,PL,,,,,6,44,4,13,66,3,10,2,3,
9,24514,PL,,,,,6,63,1,11,66,4,6,3,4,
9,24525,PL,,,,,6,30,4,15,66,1,7,2,1,
9,24544,PL,,,,,1,23,4,14,66,1,5,2,66,
9,24547,PL,,,,,6,54,4,13,66,1,6,2,1,
9,24578,PL,,,,,8,60,4,11,66,4,7,2,4,
9,24626,PL,,,,,6,62,4,13,66,1,9,2,4,
9,24631,PL,,,,,6,64,3,11,66,4,88,3,4,
9,24644,PL,,,,,4,84,1,13,66,4,4,2,4,
9,24695,PL,,,,,66,16,4,8,66,2,88,1,9,
9,24707,PL,,,,,66,61,4,16,66,4,9,2,1,
9,24737,PL,,,,,66,75,3,11,66,4,4,2,4,
9,24752,PL,,,,,66,47,4,8,66,4,88,3,8,
9,24789,PL,,,,,66,64,4,8,66,8,4,3,66,
9,24812,PL,,,,,6,49,4,12,66,1,3,2,1,
9,24832,PL,,,,,4,42,1,77,66,1,77,2,2,
9,24856,PL,,,,,4,26,3,14,1,1,8,3,1,
9,24862,PL,,,,,8,79,1,13,66,4,77,2,4,
9,24866,PL,,,,,66,17,1,9,66,1,88,1,9,
9,24868,PL,,,,,5,55,1,17,66,4,2,3,8,
