cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,lrscale,prtvtehu,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun
HU,ESS1-8e01,1.0,12.12.2018,201677,ESS7e02_2,7,2.2,1244,1,1.14255202098852,0.497735512,2,66,6,4,2,2,2,3,2,2,2,2,1,1,2,1,6,2,2,1,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,201678,ESS7e02_2,7,2.2,1245,1,0.703339392286413,0.497735512,10,1,2,5,1,2,1,4,4,3,2,3,1,3,4,2,6,2,3,1,2,1,2
HU,ESS1-8e01,1.0,12.12.2018,201679,ESS7e02_2,7,2.2,1248,1,1.09280320558469,0.497735512,5,66,2,2,2,1,1,4,3,3,3,2,1,2,1,1,3,1,1,1,1,2,1
HU,ESS1-8e01,1.0,12.12.2018,201680,ESS7e02_2,7,2.2,1249,1,0.703339392286413,0.497735512,2,77,4,4,2,3,1,3,3,3,1,4,4,1,3,1,5,1,2,1,1,1,3
HU,ESS1-8e01,1.0,12.12.2018,201681,ESS7e02_2,7,2.2,1250,1,1.09280320558469,0.497735512,5,77,2,5,1,1,1,1,3,1,3,1,3,1,2,1,6,2,2,1,2,1,1
HU,ESS1-8e01,1.0,12.12.2018,201682,ESS7e02_2,7,2.2,1251,1,0.703339392286413,0.497735512,7,1,5,1,1,3,3,1,3,1,1,1,1,3,8,2,6,1,1,1,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,201683,ESS7e02_2,7,2.2,1252,1,0.704413480896534,0.497735512,2,4,2,4,2,2,2,3,2,3,2,2,2,2,3,2,3,2,3,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,201684,ESS7e02_2,7,2.2,1253,1,0.924421636973451,0.497735512,0,4,1,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,201685,ESS7e02_2,7,2.2,1254,1,0.703339392286413,0.497735512,2,1,1,5,1,6,1,2,5,6,1,6,1,1,1,2,6,1,3,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,201686,ESS7e02_2,7,2.2,1258,1,0.862282969965857,0.497735512,3,66,6,6,3,6,2,4,4,2,3,5,2,2,3,4,5,3,6,2,2,4,2
HU,ESS1-8e01,1.0,12.12.2018,201687,ESS7e02_2,7,2.2,1259,1,0.862282969965857,0.497735512,3,3,1,5,1,1,2,2,8,2,2,3,1,2,2,2,3,2,5,2,1,2,2
HU,ESS1-8e01,1.0,12.12.2018,201688,ESS7e02_2,7,2.2,1260,1,1.2003695828788,0.497735512,5,77,1,5,8,1,2,2,6,2,2,3,1,2,2,2,3,2,5,2,1,2,2
HU,ESS1-8e01,1.0,12.12.2018,201689,ESS7e02_2,7,2.2,1261,1,0.703339392286413,0.497735512,0,4,4,5,1,5,1,6,1,1,3,1,1,1,2,1,6,1,1,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,201690,ESS7e02_2,7,2.2,1269,1,0.694144286837428,0.497735512,5,77,2,3,1,2,1,3,3,3,4,2,1,2,3,2,3,3,3,2,2,3,4
HU,ESS1-8e01,1.0,12.12.2018,201691,ESS7e02_2,7,2.2,1271,1,1.09051826599467,0.497735512,5,66,4,6,2,2,1,5,3,2,3,4,4,3,3,3,6,2,5,2,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,201692,ESS7e02_2,7,2.2,1273,1,1.09280320558469,0.497735512,1,4,1,6,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,201693,ESS7e02_2,7,2.2,1274,1,0.951177405981889,0.497735512,77,66,2,3,1,1,1,2,2,3,2,2,1,1,2,1,4,1,3,1,1,2,1
HU,ESS1-8e01,1.0,12.12.2018,201694,ESS7e02_2,7,2.2,1276,1,0.924421636973451,0.497735512,10,1,3,4,3,1,1,5,4,2,2,1,1,2,2,2,5,3,3,2,2,2,1
HU,ESS1-8e01,1.0,12.12.2018,201695,ESS7e02_2,7,2.2,1277,1,0.703339392286413,0.497735512,2,66,1,3,1,1,1,1,2,2,2,1,1,1,1,1,3,1,2,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,201696,ESS7e02_2,7,2.2,1278,1,0.694144286837428,0.497735512,10,66,2,4,3,3,1,4,3,4,1,5,1,2,4,1,3,2,4,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,201697,ESS7e02_2,7,2.2,1279,1,0.924421636973451,0.497735512,88,1,1,1,1,1,1,1,3,4,3,1,1,3,1,1,1,2,1,1,1,2,1
HU,ESS1-8e01,1.0,12.12.2018,201698,ESS7e02_2,7,2.2,1282,1,1.20781688182695,0.497735512,5,2,2,5,2,2,2,2,2,2,2,4,2,2,4,2,4,5,5,2,2,5,2
HU,ESS1-8e01,1.0,12.12.2018,201699,ESS7e02_2,7,2.2,1283,1,1.09728402851575,0.497735512,5,66,3,5,1,2,2,5,2,3,2,5,2,2,5,1,6,2,5,1,1,1,3
HU,ESS1-8e01,1.0,12.12.2018,201700,ESS7e02_2,7,2.2,1286,1,0.867632721531403,0.497735512,5,77,2,3,2,5,1,4,6,4,1,5,6,2,3,5,5,3,4,1,3,4,4
HU,ESS1-8e01,1.0,12.12.2018,201701,ESS7e02_2,7,2.2,1289,1,1.8324889322562,0.497735512,88,66,2,2,2,2,2,2,3,3,4,2,2,3,2,2,2,3,2,2,3,4,2
HU,ESS1-8e01,1.0,12.12.2018,201702,ESS7e02_2,7,2.2,1291,1,1.70116843594863,0.497735512,5,66,5,5,1,5,1,5,1,1,1,5,3,2,5,1,5,1,5,1,3,1,3
HU,ESS1-8e01,1.0,12.12.2018,201703,ESS7e02_2,7,2.2,1294,1,0.930156907495863,0.497735512,77,77,2,3,2,2,2,2,2,3,2,2,2,2,3,3,2,2,3,2,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,201704,ESS7e02_2,7,2.2,1296,1,1.09728402851575,0.497735512,77,77,4,6,1,5,1,5,2,5,1,2,2,2,6,2,6,1,5,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,201705,ESS7e02_2,7,2.2,1298,1,1.20781688182695,0.497735512,77,66,1,1,1,1,1,1,3,2,5,1,1,2,1,1,1,4,2,1,1,4,1
HU,ESS1-8e01,1.0,12.12.2018,201706,ESS7e02_2,7,2.2,1301,1,1.20781688182695,0.497735512,77,66,3,3,2,3,3,4,4,4,4,2,1,3,3,4,1,4,4,1,3,5,1
HU,ESS1-8e01,1.0,12.12.2018,201707,ESS7e02_2,7,2.2,1302,1,0.957078673888136,0.497735512,88,66,1,1,1,1,1,1,2,2,3,2,1,2,2,1,3,3,2,1,1,3,3
HU,ESS1-8e01,1.0,12.12.2018,201708,ESS7e02_2,7,2.2,1303,1,1.8324889322562,0.497735512,2,66,2,3,2,2,2,2,5,1,3,2,2,2,2,3,2,5,5,2,3,3,2
HU,ESS1-8e01,1.0,12.12.2018,201709,ESS7e02_2,7,2.2,1304,1,0.867632721531403,0.497735512,77,77,2,3,3,3,1,1,4,3,1,2,1,3,3,3,5,3,3,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,201710,ESS7e02_2,7,2.2,1305,1,0.70770303061171,0.497735512,77,77,2,5,1,4,1,2,1,2,1,2,2,2,5,1,6,1,1,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,201711,ESS7e02_2,7,2.2,1307,1,0.698450877150084,0.497735512,0,4,2,3,2,2,1,2,2,2,2,2,2,1,2,1,4,2,2,2,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,201712,ESS7e02_2,7,2.2,1310,1,0.957078673888136,0.497735512,88,66,1,6,1,4,5,2,5,1,4,3,2,1,5,4,1,2,6,1,3,4,3
HU,ESS1-8e01,1.0,12.12.2018,201713,ESS7e02_2,7,2.2,1313,1,0.698450877150084,0.497735512,88,66,5,5,2,4,1,5,4,3,2,3,2,3,6,1,6,2,3,2,2,1,3
HU,ESS1-8e01,1.0,12.12.2018,201714,ESS7e02_2,7,2.2,1314,1,0.698450877150084,0.497735512,2,77,1,4,2,3,1,3,3,3,2,2,2,2,4,2,5,2,3,2,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,201715,ESS7e02_2,7,2.2,1315,1,0.708783783051947,0.497735512,5,3,2,3,3,2,1,1,2,3,1,1,3,2,3,4,4,5,5,2,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,201716,ESS7e02_2,7,2.2,1318,1,1.80206722527228,0.497735512,8,2,1,6,4,3,1,1,1,1,1,6,1,1,1,4,3,1,3,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,201717,ESS7e02_2,7,2.2,1319,1,0.70770303061171,0.497735512,5,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,201718,ESS7e02_2,7,2.2,1321,1,1.09728402851575,0.497735512,88,66,4,4,3,4,1,3,3,5,2,2,2,2,5,1,5,2,2,1,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,201719,ESS7e02_2,7,2.2,1323,1,1.09958314426322,0.497735512,88,66,5,1,4,2,1,6,2,5,5,2,1,3,1,2,3,4,5,4,3,4,5
HU,ESS1-8e01,1.0,12.12.2018,201720,ESS7e02_2,7,2.2,1324,1,0.957078673888136,0.497735512,5,77,2,2,1,2,2,5,2,4,2,2,1,2,3,2,1,3,1,2,3,2,2
HU,ESS1-8e01,1.0,12.12.2018,201721,ESS7e02_2,7,2.2,1326,1,0.957078673888136,0.497735512,88,66,3,4,3,3,2,2,3,2,2,3,3,2,3,4,2,2,3,2,3,4,3
HU,ESS1-8e01,1.0,12.12.2018,201722,ESS7e02_2,7,2.2,1330,1,0.70770303061171,0.497735512,9,1,2,3,2,3,1,4,2,3,4,1,2,3,3,1,3,2,3,3,2,3,3
HU,ESS1-8e01,1.0,12.12.2018,201723,ESS7e02_2,7,2.2,1331,1,1.09728402851575,0.497735512,88,66,5,4,2,3,4,3,3,2,3,5,4,4,3,3,3,5,2,4,3,2,4
HU,ESS1-8e01,1.0,12.12.2018,201724,ESS7e02_2,7,2.2,1332,1,1.8324889322562,0.497735512,88,66,2,1,3,2,2,3,2,3,2,1,1,1,2,2,1,3,2,1,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,201725,ESS7e02_2,7,2.2,1335,1,1.14964060985772,0.497735512,10,2,1,5,1,1,1,2,3,2,5,3,1,2,2,1,2,2,2,1,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,201726,ESS7e02_2,7,2.2,1336,1,0.70770303061171,0.497735512,3,4,3,5,1,1,1,2,5,1,1,1,1,1,1,1,5,1,1,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,201727,ESS7e02_2,7,2.2,1340,1,1.18769644139711,0.497735512,8,1,1,4,1,1,1,2,5,2,1,2,2,2,1,2,3,1,1,1,2,1,2
HU,ESS1-8e01,1.0,12.12.2018,201728,ESS7e02_2,7,2.2,1344,1,1.8324889322562,0.497735512,88,77,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,201729,ESS7e02_2,7,2.2,1345,1,1.09728402851575,0.497735512,77,77,5,5,2,5,1,5,3,3,2,3,1,1,5,1,5,1,1,1,1,5,3
HU,ESS1-8e01,1.0,12.12.2018,201730,ESS7e02_2,7,2.2,1346,1,0.867632721531403,0.497735512,5,77,2,5,2,3,2,3,3,2,3,2,2,2,3,2,3,2,3,3,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,201731,ESS7e02_2,7,2.2,1347,1,0.698450877150084,0.497735512,5,77,3,3,2,2,1,4,4,3,3,3,2,3,4,1,4,2,2,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,201732,ESS7e02_2,7,2.2,1348,1,1.80206722527228,0.497735512,8,77,2,5,2,5,1,5,5,1,1,5,1,1,5,1,5,1,5,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,201733,ESS7e02_2,7,2.2,1350,1,1.09958314426322,0.497735512,9,1,2,4,2,2,1,3,3,2,2,2,2,2,4,2,5,2,2,2,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,201734,ESS7e02_2,7,2.2,1352,1,1.20781688182695,0.497735512,5,2,2,3,3,2,2,1,3,2,3,2,1,2,3,2,2,3,3,2,2,4,2
HU,ESS1-8e01,1.0,12.12.2018,201735,ESS7e02_2,7,2.2,1353,1,1.20781688182695,0.497735512,8,1,2,5,2,2,2,2,3,2,4,2,2,2,2,2,2,3,4,2,2,3,2
HU,ESS1-8e01,1.0,12.12.2018,201736,ESS7e02_2,7,2.2,1354,1,1.18769644139711,0.497735512,0,4,2,3,2,2,2,3,4,4,4,2,2,2,2,2,1,2,2,2,2,4,3
HU,ESS1-8e01,1.0,12.12.2018,201737,ESS7e02_2,7,2.2,1357,1,1.09958314426322,0.497735512,8,77,3,4,2,2,1,3,5,4,3,2,2,3,4,2,2,3,2,2,2,4,3
HU,ESS1-8e01,1.0,12.12.2018,201738,ESS7e02_2,7,2.2,1360,1,1.47946242295992,0.497735512,10,1,3,4,1,1,1,1,3,3,3,1,2,2,1,2,2,3,3,3,1,3,2
HU,ESS1-8e01,1.0,12.12.2018,201739,ESS7e02_2,7,2.2,1364,1,0.698450877150084,0.497735512,5,66,6,5,4,5,4,3,4,4,5,2,3,3,2,3,4,3,2,2,3,3,4
HU,ESS1-8e01,1.0,12.12.2018,201740,ESS7e02_2,7,2.2,1365,1,1.70116843594863,0.497735512,9,2,3,5,1,5,1,2,4,2,1,2,1,2,6,1,5,1,5,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,201741,ESS7e02_2,7,2.2,1366,1,0.698450877150084,0.497735512,3,4,4,4,4,3,3,4,2,3,3,4,3,3,3,3,3,3,3,4,4,4,4
HU,ESS1-8e01,1.0,12.12.2018,201742,ESS7e02_2,7,2.2,1371,1,1.80206722527228,0.497735512,88,66,5,3,2,3,2,5,1,2,2,3,2,4,5,3,2,2,5,1,1,6,4
HU,ESS1-8e01,1.0,12.12.2018,201743,ESS7e02_2,7,2.2,1372,1,0.867632721531403,0.497735512,88,66,4,3,2,4,3,5,4,3,2,4,3,2,5,3,2,1,2,3,4,3,4
HU,ESS1-8e01,1.0,12.12.2018,201744,ESS7e02_2,7,2.2,1373,1,1.09958314426322,0.497735512,10,2,3,4,3,3,3,3,5,4,4,3,3,3,3,3,4,3,4,3,3,3,3
HU,ESS1-8e01,1.0,12.12.2018,201745,ESS7e02_2,7,2.2,1374,1,1.09728402851575,0.497735512,5,66,3,6,1,5,1,4,5,3,1,3,2,2,5,2,6,2,2,1,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,201746,ESS7e02_2,7,2.2,1375,1,1.20781688182695,0.497735512,10,77,3,5,4,5,5,4,3,3,3,2,2,3,2,2,3,3,3,2,3,3,3
HU,ESS1-8e01,1.0,12.12.2018,201747,ESS7e02_2,7,2.2,1377,1,0.867632721531403,0.497735512,5,77,3,4,1,5,1,4,3,5,2,3,3,2,4,3,5,3,5,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,201748,ESS7e02_2,7,2.2,1389,1,1.80206722527228,0.497735512,88,77,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,201749,ESS7e02_2,7,2.2,1390,1,0.867632721531403,0.497735512,8,1,4,5,3,4,2,2,2,2,2,2,3,3,3,3,5,2,3,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,201750,ESS7e02_2,7,2.2,1391,1,0.957078673888136,0.497735512,5,2,1,3,4,1,1,3,3,3,2,1,3,1,3,1,3,3,2,1,1,2,2
HU,ESS1-8e01,1.0,12.12.2018,201751,ESS7e02_2,7,2.2,1393,1,0.957078673888136,0.497735512,88,77,2,3,1,1,1,2,1,2,3,1,2,1,2,2,1,3,2,1,1,2,1
HU,ESS1-8e01,1.0,12.12.2018,201752,ESS7e02_2,7,2.2,1396,1,1.97729058014419,0.497735512,7,1,2,3,4,4,3,4,2,3,3,2,2,5,4,3,5,3,4,3,3,4,2
HU,ESS1-8e01,1.0,12.12.2018,201753,ESS7e02_2,7,2.2,1397,1,1.20781688182695,0.497735512,88,66,2,3,1,2,3,2,3,4,3,3,4,3,2,2,3,4,2,3,4,2,3
HU,ESS1-8e01,1.0,12.12.2018,201754,ESS7e02_2,7,2.2,1398,1,0.708783783051947,0.497735512,5,77,1,3,2,2,1,3,6,3,2,1,2,3,2,2,3,2,2,1,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,201755,ESS7e02_2,7,2.2,1400,1,0.698450877150084,0.497735512,5,66,5,5,4,6,4,3,4,3,4,4,3,3,6,5,4,3,6,5,4,3,4
HU,ESS1-8e01,1.0,12.12.2018,201756,ESS7e02_2,7,2.2,1402,1,0.70770303061171,0.497735512,5,66,4,3,2,5,4,3,2,4,3,2,3,2,4,3,2,4,3,2,6,4,4
HU,ESS1-8e01,1.0,12.12.2018,201757,ESS7e02_2,7,2.2,1404,1,1.6071844200297,0.497735512,10,66,4,5,5,3,5,3,5,5,3,4,1,6,3,2,1,6,6,5,2,6,3
HU,ESS1-8e01,1.0,12.12.2018,201758,ESS7e02_2,7,2.2,1407,1,1.49200977860022,0.497735512,88,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,201759,ESS7e02_2,7,2.2,1408,1,1.58050306188635,0.497735512,88,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,201760,ESS7e02_2,7,2.2,1409,1,0.839405851975234,0.497735512,88,1,2,5,2,5,1,4,4,3,4,4,1,3,3,2,5,5,3,1,1,2,1
HU,ESS1-8e01,1.0,12.12.2018,201761,ESS7e02_2,7,2.2,1410,1,0.96237295840398,0.497735512,6,1,3,5,5,6,1,4,6,6,1,1,1,2,6,1,6,3,6,3,3,4,6
HU,ESS1-8e01,1.0,12.12.2018,201762,ESS7e02_2,7,2.2,1411,1,1.6071844200297,0.497735512,5,66,2,3,2,3,1,2,2,1,3,4,1,3,2,1,5,2,2,2,3,5,2
HU,ESS1-8e01,1.0,12.12.2018,201763,ESS7e02_2,7,2.2,1412,1,0.760957279363412,0.497735512,4,66,1,5,6,4,6,4,5,6,4,4,6,2,6,5,6,5,6,5,4,5,6
HU,ESS1-8e01,1.0,12.12.2018,201764,ESS7e02_2,7,2.2,1416,1,0.964389397872799,0.497735512,9,2,2,2,1,1,2,3,3,3,5,2,2,2,2,2,2,2,2,1,1,4,2
HU,ESS1-8e01,1.0,12.12.2018,201765,ESS7e02_2,7,2.2,1418,1,0.620690943768235,0.497735512,1,4,2,5,3,2,1,2,6,2,1,2,1,2,3,1,5,1,1,1,1,2,1
HU,ESS1-8e01,1.0,12.12.2018,201766,ESS7e02_2,7,2.2,1420,1,1.28275085841749,0.497735512,5,66,1,4,1,1,1,1,4,1,1,1,1,1,2,1,1,2,1,1,2,5,3
HU,ESS1-8e01,1.0,12.12.2018,201767,ESS7e02_2,7,2.2,1421,1,0.96237295840398,0.497735512,7,1,2,3,1,3,1,4,2,1,4,1,1,1,1,2,1,1,1,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,201768,ESS7e02_2,7,2.2,1424,1,0.964389397872799,0.497735512,88,1,3,5,2,2,2,5,2,6,2,3,1,2,2,1,6,1,1,1,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,201769,ESS7e02_2,7,2.2,1425,1,1.00829229812694,0.497735512,5,77,1,4,1,2,1,1,3,1,1,1,2,2,3,2,4,1,1,1,1,1,3
HU,ESS1-8e01,1.0,12.12.2018,201770,ESS7e02_2,7,2.2,1426,1,0.81579411673159,0.497735512,9,1,1,4,1,1,1,1,2,3,2,3,2,2,2,1,3,2,2,2,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,201771,ESS7e02_2,7,2.2,1427,1,1.05931579752087,0.497735512,7,2,4,4,2,3,1,4,3,4,3,2,2,4,3,2,5,2,1,1,2,3,3
HU,ESS1-8e01,1.0,12.12.2018,201772,ESS7e02_2,7,2.2,1428,1,1.00829229812694,0.497735512,5,1,5,6,1,1,1,6,3,2,1,1,1,3,3,1,6,1,1,1,1,1,3
HU,ESS1-8e01,1.0,12.12.2018,201773,ESS7e02_2,7,2.2,1430,1,1.58050306188635,0.497735512,88,1,5,4,5,5,1,2,5,5,1,1,1,3,2,1,6,2,1,1,2,1,3
HU,ESS1-8e01,1.0,12.12.2018,201774,ESS7e02_2,7,2.2,1435,1,1.58050306188635,0.497735512,1,66,4,2,1,1,1,4,5,5,3,5,1,1,4,1,6,4,2,8,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,201775,ESS7e02_2,7,2.2,1439,1,0.612576342564646,0.497735512,5,66,1,2,1,1,1,1,1,1,2,3,1,1,1,1,1,2,3,1,1,2,1
HU,ESS1-8e01,1.0,12.12.2018,201776,ESS7e02_2,7,2.2,1440,1,0.920171412493879,0.497735512,77,77,1,4,3,3,3,2,4,3,3,2,2,2,2,2,2,3,2,2,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,201777,ESS7e02_2,7,2.2,1444,1,0.621638817697121,0.497735512,6,1,2,5,1,3,1,3,2,2,3,3,3,2,5,1,5,4,4,1,1,2,4
HU,ESS1-8e01,1.0,12.12.2018,201778,ESS7e02_2,7,2.2,1447,1,0.760957279363412,0.497735512,88,66,4,4,2,4,2,3,2,3,2,4,4,2,3,2,5,2,2,1,2,2,3
HU,ESS1-8e01,1.0,12.12.2018,201779,ESS7e02_2,7,2.2,1449,1,0.612576342564646,0.497735512,7,2,2,6,4,3,2,2,3,3,2,5,4,3,2,3,5,3,4,2,2,2,4
HU,ESS1-8e01,1.0,12.12.2018,201780,ESS7e02_2,7,2.2,1450,1,0.760957279363412,0.497735512,6,1,4,4,2,4,2,4,4,2,2,2,1,4,4,1,5,2,4,4,2,2,4
HU,ESS1-8e01,1.0,12.12.2018,201781,ESS7e02_2,7,2.2,1451,1,1.29756251966718,0.497735512,88,66,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,201782,ESS7e02_2,7,2.2,1452,1,1.6071844200297,0.497735512,6,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,201783,ESS7e02_2,7,2.2,1454,1,1.49200977860022,0.497735512,1,4,5,5,1,5,1,6,3,2,1,5,1,1,5,1,6,1,1,1,3,1,4
HU,ESS1-8e01,1.0,12.12.2018,201784,ESS7e02_2,7,2.2,1456,1,0.621638817697121,0.497735512,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,201785,ESS7e02_2,7,2.2,1457,1,0.96237295840398,0.497735512,6,66,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,201786,ESS7e02_2,7,2.2,1459,1,0.760957279363412,0.497735512,5,1,1,5,2,2,1,1,4,2,2,2,2,1,2,1,4,3,4,3,1,2,2
HU,ESS1-8e01,1.0,12.12.2018,201787,ESS7e02_2,7,2.2,1461,1,0.612576342564646,0.497735512,5,77,3,5,1,2,1,4,5,2,1,2,1,1,3,1,6,1,1,1,1,2,3
HU,ESS1-8e01,1.0,12.12.2018,201788,ESS7e02_2,7,2.2,1463,1,0.760957279363412,0.497735512,5,2,1,5,4,1,1,3,1,1,2,4,2,1,2,1,6,1,3,1,1,3,2
HU,ESS1-8e01,1.0,12.12.2018,201789,ESS7e02_2,7,2.2,1465,1,1.05931579752087,0.497735512,5,66,2,3,1,3,2,4,4,2,1,3,4,2,3,3,6,3,5,2,2,5,3
HU,ESS1-8e01,1.0,12.12.2018,201790,ESS7e02_2,7,2.2,1466,1,0.81579411673159,0.497735512,3,2,2,3,1,2,2,2,5,4,3,2,2,2,2,2,4,2,5,1,1,1,2
HU,ESS1-8e01,1.0,12.12.2018,201791,ESS7e02_2,7,2.2,1469,1,1.6071844200297,0.497735512,5,66,2,1,2,2,1,1,3,2,4,1,1,2,1,1,2,1,1,2,2,2,1
HU,ESS1-8e01,1.0,12.12.2018,201792,ESS7e02_2,7,2.2,1471,1,0.620690943768235,0.497735512,5,2,2,5,1,6,1,2,6,1,3,1,1,1,6,1,5,1,6,1,1,1,1
HU,ESS1-8e01,1.0,12.12.2018,201793,ESS7e02_2,7,2.2,1472,1,0.760957279363412,0.497735512,7,1,3,4,3,3,2,4,3,3,3,3,3,2,3,3,5,2,3,2,2,1,3
HU,ESS1-8e01,1.0,12.12.2018,201794,ESS7e02_2,7,2.2,1473,1,1.28275085841749,0.497735512,9,66,1,1,1,2,3,1,1,2,4,4,1,2,4,5,3,1,2,1,5,1,1
HU,ESS1-8e01,1.0,12.12.2018,201795,ESS7e02_2,7,2.2,1477,1,0.621638817697121,0.497735512,9,1,2,5,2,2,2,4,5,5,1,2,1,1,3,2,6,1,1,1,2,2,2
HU,ESS1-8e01,1.0,12.12.2018,201796,ESS7e02_2,7,2.2,1479,1,1.05931579752087,0.497735512,8,1,6,5,6,4,1,1,1,5,1,5,1,5,3,3,1,3,5,1,3,5,5
HU,ESS1-8e01,1.0,12.12.2018,201797,ESS7e02_2,7,2.2,1480,1,0.620690943768235,0.497735512,5,66,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
HU,ESS1-8e01,1.0,12.12.2018,201798,ESS7e02_2,7,2.2,1481,1,0.964389397872799,0.497735512,5,4,2,4,1,2,2,2,3,3,3,3,1,3,2,3,5,2,3,1,2,3,3
HU,ESS1-8e01,1.0,12.12.2018,201799,ESS7e02_2,7,2.2,1482,1,0.949978550198482,0.497735512,5,66,1,3,2,5,1,4,2,2,2,5,1,2,4,1,5,1,1,1,1,2,4
HU,ESS1-8e01,1.0,12.12.2018,201800,ESS7e02_2,7,2.2,1483,1,1.29756251966718,0.497735512,4,66,3,3,1,3,1,3,2,3,3,2,1,2,3,1,3,3,3,2,2,1,2
HU,ESS1-8e01,1.0,12.12.2018,201801,ESS7e02_2,7,2.2,1484,1,0.620690943768235,0.497735512,2,4,2,5,4,4,4,4,2,2,2,2,2,3,4,4,5,2,2,3,2,3,3
HU,ESS1-8e01,1.0,12.12.2018,201802,ESS7e02_2,7,2.2,1488,1,0.620690943768235,0.497735512,7,2,3,5,1,3,1,3,5,5,4,2,2,3,3,1,3,1,3,1,2,5,1
HU,ESS1-8e01,1.0,12.12.2018,201803,ESS7e02_2,7,2.2,1489,1,1.05931579752087,0.497735512,77,66,3,4,3,3,2,3,3,3,4,3,2,4,3,3,2,3,3,2,3,3,3
HU,ESS1-8e01,1.0,12.12.2018,201804,ESS7e02_2,7,2.2,1492,1,1.00829229812694,0.497735512,5,2,4,3,1,2,1,2,5,3,2,1,2,3,2,1,5,1,2,2,1,3,1
HU,ESS1-8e01,1.0,12.12.2018,201805,ESS7e02_2,7,2.2,1494,1,0.620690943768235,0.497735512,1,66,6,6,2,6,1,6,6,6,1,6,1,6,6,5,6,1,6,1,1,6,6
HU,ESS1-8e01,1.0,12.12.2018,201806,ESS7e02_2,7,2.2,1502,1,1.29756251966718,0.497735512,8,2,2,5,3,4,1,2,4,1,1,2,2,2,4,1,1,1,2,2,1,4,3
